Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2/16/2006,2006,2,16,†,-0.9,,-5.5,,-3.2,,21.2,,0,,,M,,M,0,,50,,3,,39,
2/17/2006,2006,2,17,†,-1.1,,-8.6,,-4.9,,22.9,,0,,,M,,M,0,,49,,3,,33,
2/18/2006,2006,2,18,†,1.2,,-12.5,,-5.7,,23.7,,0,,,M,,M,0,,50,,,,<31,
2/19/2006,2006,2,19,†,3.2,,-12.5,,-4.7,,22.7,,0,,,M,,M,0,,50,,,,<31,
2/20/2006,2006,2,20,†,3.6,,-7.8,,-2.1,,20.1,,0,,,M,,M,0,,50,,,,<31,
2/21/2006,2006,2,21,†,0.6,,-4.3,,-1.9,,19.9,,0,,,M,,M,0,,50,,,,<31,
2/22/2006,2006,2,22,†,5.2,,0.1,,2.7,,15.3,,0,,,M,,M,0,,50,,,,<31,
2/23/2006,2006,2,23,†,3.5,,-5.7,,-1.1,,19.1,,0,,0,,,M,0.7,,48,,,,<31,
2/24/2006,2006,2,24,†,1.4,,-12.8,,-5.7,,23.7,,0,,,M,,M,0,,51,,,,<31,
2/25/2006,2006,2,25,†,-2,,-11,,-6.5,,24.5,,0,,0,,,M,2.9,,51,,,,<31,
2/26/2006,2006,2,26,†,-1.5,,-6.1,,-3.8,,21.8,,0,,0,,,M,27.8,,69,,,,<31,
2/27/2006,2006,2,27,†,3.9,,-3.5,,0.2,,17.8,,0,,,M,,M,6.3,,85,,,,<31,
2/28/2006,2006,2,28,†,4.9,,-1.7,,1.6,,16.4,,0,,,M,,M,0,,74,,,,<31,
3/1/2006,2006,3,1,†,3.5,,-3.4,,0.1,,17.9,,0,,,M,,M,0,,69,,,,<31,
3/2/2006,2006,3,2,†,3.6,,-3,,0.3,,17.7,,0,,,M,,M,3.5,,68,,,,<31,
3/3/2006,2006,3,3,†,3.9,,-3.4,,0.3,,17.7,,0,,0,,,M,0.9,,70,,,,<31,
3/4/2006,2006,3,4,†,6.3,,-3.1,,1.6,,16.4,,0,,,M,,M,0,,68,,,,<31,
3/5/2006,2006,3,5,†,1.2,,-4.9,,-1.9,,19.9,,0,,,M,,M,2.5,,70,,,,<31,
3/6/2006,2006,3,6,†,1.3,,-2.1,,-0.4,,18.4,,0,,0,,,M,14,,69,,,,<31,
3/7/2006,2006,3,7,†,5.9,,0.1,,3,,15,,0,,,M,,M,1.9,,79,,,,<31,
3/8/2006,2006,3,8,†,1.8,,-1.3,,0.3,,17.7,,0,,0,,,M,7.3,,70,,,,<31,
3/9/2006,2006,3,9,†,2.2,,-7.6,,-2.7,,20.7,,0,,,M,,M,0.5,,77,,,,<31,
3/10/2006,2006,3,10,†,1.8,,-7.2,,-2.7,,20.7,,0,,,M,,M,0,,72,,,,<31,
3/11/2006,2006,3,11,†,5.9,,-9.6,,-1.9,,19.9,,0,,,M,,M,0,,71,,,,<31,
3/12/2006,2006,3,12,†,6.8,,-10.6,,-1.9,,19.9,,0,,,M,,M,0,,71,,,,<31,
3/13/2006,2006,3,13,†,5.8,,-6.2,,-0.2,,18.2,,0,,,M,,M,0,,70,,,,<31,
3/14/2006,2006,3,14,†,3.3,,-3.5,,-0.1,,18.1,,0,,0,,,M,0.7,,69,,,,<31,
3/15/2006,2006,3,15,†,3.4,,-1.4,,1,,17,,0,,,M,,M,2.1,,69,,,,<31,
3/16/2006,2006,3,16,†,3.5,,-2.6,,0.5,,17.5,,0,,0,,,M,0.4,,68,,,,<31,
3/17/2006,2006,3,17,†,6.6,,-5.2,,0.7,,17.3,,0,,,M,,M,0.3,,69,,,,<31,
3/18/2006,2006,3,18,†,7.1,,-2.6,,2.3,,15.7,,0,,,M,,M,0.3,,69,,,,<31,
3/19/2006,2006,3,19,†,9,,-7.5,,0.8,,17.2,,0,,,M,,M,0,,66,,,,<31,
3/20/2006,2006,3,20,†,11.9,,-7.7,,2.1,,15.9,,0,,,M,,M,,M,64,,,,<31,
3/21/2006,2006,3,21,†,6.1,,-0.7,,2.7,,15.3,,0,,,M,,M,0.3,,62,,,,<31,
3/22/2006,2006,3,22,†,2.1,,0.2,,1.2,,16.8,,0,,0,,,M,10.9,,60,,,,<31,
3/23/2006,2006,3,23,†,8.4,,0,,4.2,,13.8,,0,,,M,,M,1.4,,61,,,,<31,
3/24/2006,2006,3,24,†,7,,0.2,,3.6,,14.4,,0,,,M,,M,13.6,,56,,,,<31,
3/25/2006,2006,3,25,†,7.8,,-1.1,,3.4,,14.6,,0,,,M,,M,0,,54,,,,<31,
3/26/2006,2006,3,26,†,3.8,,-3.1,,0.4,,17.6,,0,,,M,,M,0.4,,53,,,,<31,
3/27/2006,2006,3,27,†,10.7,,-0.9,,4.9,,13.1,,0,,,M,,M,0,,52,,,,<31,
3/28/2006,2006,3,28,†,10.4,,-1.6,,4.4,,13.6,,0,,,M,,M,0,,49,,,,<31,
3/29/2006,2006,3,29,†,12.6,,-2.4,,5.1,,12.9,,0,,,M,,M,0.4,,46,,,,<31,
3/30/2006,2006,3,30,†,10.1,,1.2,,5.7,,12.3,,0,,,M,,M,0,,40,,,,<31,
3/31/2006,2006,3,31,†,6.9,,0.5,,3.7,,14.3,,0,,,M,,M,1.1,,35,,,,<31,
4/1/2006,2006,4,1,†,6.3,,-1.3,,2.5,,15.5,,0,,,M,,M,0,,31,,,,<31,
4/2/2006,2006,4,2,†,10,,0.2,,5.1,,12.9,,0,,,M,,M,0,,30,,,,<31,
4/3/2006,2006,4,3,†,8.6,,-1.8,,3.4,,14.6,,0,,,M,,M,0,,26,,,,<31,
4/4/2006,2006,4,4,†,14.7,,0.2,,7.5,,10.5,,0,,,M,,M,1.2,,22,,,,<31,
4/5/2006,2006,4,5,†,16.2,,-2.6,,6.8,,11.2,,0,,,M,,M,0,,16,,,,<31,
4/6/2006,2006,4,6,†,11.7,,1.4,,6.6,,11.4,,0,,,M,,M,0,,10,,17,,32,
4/7/2006,2006,4,7,†,14.1,,-2.7,,5.7,,12.3,,0,,,M,,M,0,,5,,,,<31,
4/8/2006,2006,4,8,†,12.3,,0.2,,6.3,,11.7,,0,,,M,,M,0,,,,,,<31,
4/9/2006,2006,4,9,†,12,,5,,8.5,,9.5,,0,,,M,,M,0.4,,,,,,<31,
4/10/2006,2006,4,10,†,10.9,,3.6,,7.3,,10.7,,0,,,M,,M,,M,,,,,<31,
4/11/2006,2006,4,11,†,14.4,,2,,8.2,,9.8,,0,,,M,,M,0,,,,,,<31,
4/12/2006,2006,4,12,†,8.5,,3.3,,5.9,,12.1,,0,,,M,,M,2.9,,,,,,<31,
4/13/2006,2006,4,13,†,3.3,,1.4,,2.4,,15.6,,0,,,M,,M,3,,,,,,<31,
4/14/2006,2006,4,14,†,3.7,,-2.2,,0.8,,17.2,,0,,,M,,M,17.2,,,,,,<31,
4/15/2006,2006,4,15,†,5.5,,-2.2,,1.7,,16.3,,0,,,M,,M,3.3,,,,,,<31,
4/16/2006,2006,4,16,†,7.6,,-1,,3.3,,14.7,,0,,,M,,M,0.8,,,,,,<31,
4/17/2006,2006,4,17,†,9.2,,-0.7,,4.3,,13.7,,0,,,M,,M,0,,,,,,<31,
4/18/2006,2006,4,18,†,9.6,,-0.1,,4.8,,13.2,,0,,,M,,M,0,,,,,,<31,
4/19/2006,2006,4,19,†,5.9,,1.7,,3.8,,14.2,,0,,,M,,M,4.9,,,,,,<31,
4/20/2006,2006,4,20,†,8.3,,2.7,,5.5,,12.5,,0,,,M,,M,3,,,,,,<31,
4/21/2006,2006,4,21,†,7.9,,0.2,,4.1,,13.9,,0,,,M,,M,5.5,,,,,,<31,
4/22/2006,2006,4,22,†,13.2,,-1.5,,5.9,,12.1,,0,,,M,,M,0,,,,,,<31,
4/23/2006,2006,4,23,†,19,,-2.1,,8.5,,9.5,,0,,,M,,M,0,,,,,,<31,
4/24/2006,2006,4,24,†,22.5,,-1.3,,10.6,,7.4,,0,,,M,,M,0,,,,,,<31,
4/25/2006,2006,4,25,†,17.8,,0.4,,9.1,,8.9,,0,,,M,,M,0,,,,,,<31,
4/26/2006,2006,4,26,†,7.9,,1.3,,4.6,,13.4,,0,,,M,,M,0,,,,,,<31,
4/27/2006,2006,4,27,†,11.7,,2.7,,7.2,,10.8,,0,,,M,,M,0,,,,,,<31,
4/28/2006,2006,4,28,†,19.2,,0,,9.6,,8.4,,0,,,M,,M,2,,,,,,<31,
4/29/2006,2006,4,29,†,9.7,,2,,5.9,,12.1,,0,,,M,,M,9.8,,,,,,<31,
4/30/2006,2006,4,30,†,11.7,,-0.5,,5.6,,12.4,,0,,,M,,M,0,,,,,,<31,
5/1/2006,2006,5,1,†,9.4,,-0.2,,4.6,,13.4,,0,,,M,,M,0.6,,,,,,<31,
5/2/2006,2006,5,2,†,14.5,,-3.3,,5.6,,12.4,,0,,,M,,M,0,,,,,,<31,
5/3/2006,2006,5,3,†,18.8,,-2.6,,8.1,,9.9,,0,,,M,,M,0,,,,,,<31,
5/4/2006,2006,5,4,†,21.6,,-1.1,,10.3,,7.7,,0,,,M,,M,0,,,,,,<31,
5/5/2006,2006,5,5,†,20.5,,1.1,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
5/6/2006,2006,5,6,†,12.2,,2,,7.1,,10.9,,0,,,M,,M,0.4,,,,,,<31,
5/7/2006,2006,5,7,†,10.1,,2.9,,6.5,,11.5,,0,,,M,,M,7.2,,,,16,,32,
5/8/2006,2006,5,8,†,11.1,,0.1,,5.6,,12.4,,0,,,M,,M,0.2,,,,,,<31,
5/9/2006,2006,5,9,†,15.3,,-2.2,,6.6,,11.4,,0,,,M,,M,0,,3,,,,<31,
5/10/2006,2006,5,10,†,18.6,,1.8,,10.2,,7.8,,0,,,M,,M,0,,,,,,<31,
5/11/2006,2006,5,11,†,14.6,,1.2,,7.9,,10.1,,0,,,M,,M,0,,4,,,,<31,
5/12/2006,2006,5,12,†,10.6,,1.3,,6,,12,,0,,,M,,M,4.2,,4,,,,<31,
5/13/2006,2006,5,13,†,15.4,,-2.4,,6.5,,11.5,,0,,,M,,M,0,,,,,,<31,
5/14/2006,2006,5,14,†,22.3,,-0.7,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
5/15/2006,2006,5,15,†,28.1,,1.8,,15,,3,,0,,,M,,M,0,,,,,,<31,
5/16/2006,2006,5,16,†,30,,5.9,,18,,0,,0,,,M,,M,0,,,,,,<31,
5/17/2006,2006,5,17,†,26.7,,6.4,,16.6,,1.4,,0,,,M,,M,0,,,,,,<31,
5/18/2006,2006,5,18,†,26.2,,5.3,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
5/19/2006,2006,5,19,†,22.8,,5.9,,14.4,,3.6,,0,,,M,,M,0,,,,,,<31,
5/20/2006,2006,5,20,†,14.3,,9.7,,12,,6,,0,,,M,,M,2.6,,,,,,<31,
5/21/2006,2006,5,21,†,18.8,,4.3,,11.6,,6.4,,0,,,M,,M,1,,,,,,<31,
5/22/2006,2006,5,22,†,15.1,,7.8,,11.5,,6.5,,0,,,M,,M,4.4,,,,16,,32,
5/23/2006,2006,5,23,†,15.1,,6.7,,10.9,,7.1,,0,,,M,,M,0.6,,,,,,<31,
5/24/2006,2006,5,24,†,13.6,,7.3,,10.5,,7.5,,0,,,M,,M,5.4,,,,,,<31,
5/25/2006,2006,5,25,†,15,,6.1,,10.6,,7.4,,0,,,M,,M,0.2,,,,,,<31,
5/26/2006,2006,5,26,†,15.6,,5.3,,10.5,,7.5,,0,,,M,,M,3,,,,,,<31,
5/27/2006,2006,5,27,†,16.8,,7.3,,12.1,,5.9,,0,,,M,,M,10.6,,,,,,<31,
5/28/2006,2006,5,28,†,15.2,,7.8,,11.5,,6.5,,0,,,M,,M,0.4,,,,,,<31,
5/29/2006,2006,5,29,†,15.8,,6.5,,11.2,,6.8,,0,,,M,,M,0,,,,,,<31,
5/30/2006,2006,5,30,†,20.5,,1.9,,11.2,,6.8,,0,,,M,,M,0,,,,,,<31,
5/31/2006,2006,5,31,†,24.1,,3.6,,13.9,,4.1,,0,,,M,,M,1,,,,,,<31,
6/1/2006,2006,6,1,†,17.8,,10.4,,14.1,,3.9,,0,,,M,,M,7,,,,,,<31,
6/2/2006,2006,6,2,†,17.2,,9.2,,13.2,,4.8,,0,,,M,,M,14.6,,,,,,<31,
6/3/2006,2006,6,3,†,17,,6.9,,12,,6,,0,,,M,,M,0.8,,,,,,<31,
6/4/2006,2006,6,4,†,15.9,,4.4,,10.2,,7.8,,0,,,M,,M,0.4,,,,,,<31,
6/5/2006,2006,6,5,†,19.8,,9.2,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
6/6/2006,2006,6,6,†,22.4,E,3.8,E,13.1,E,4.9,E,0,E,,M,,M,,M,,,,,<31,
6/7/2006,2006,6,7,†,23.4,,4.9,,14.2,,3.8,,0,,,M,,M,0,,,,,,<31,
6/8/2006,2006,6,8,†,14.9,,6.9,,10.9,,7.1,,0,,,M,,M,15.6,,,,,,<31,
6/9/2006,2006,6,9,†,17.8,,7.8,,12.8,,5.2,,0,,,M,,M,25.2,,,,,,<31,
6/10/2006,2006,6,10,†,25.3,,7.3,,16.3,,1.7,,0,,,M,,M,0,,,,,,<31,
6/11/2006,2006,6,11,†,22.2,,7.5,,14.9,,3.1,,0,,,M,,M,2,,,,8,,33,
6/12/2006,2006,6,12,†,24.2,,6.1,,15.2,,2.8,,0,,,M,,M,0,,,,,,<31,
6/13/2006,2006,6,13,†,20.9,,11,,16,,2,,0,,,M,,M,3,,,,,,<31,
6/14/2006,2006,6,14,†,16.5,,11.2,,13.9,,4.1,,0,,,M,,M,1.2,,,,16,,37,
6/15/2006,2006,6,15,†,15.3,,10.2,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
6/16/2006,2006,6,16,†,17,,9.8,,13.4,,4.6,,0,,,M,,M,5.2,,,,,,<31,
6/17/2006,2006,6,17,†,16.7,,8.2,,12.5,,5.5,,0,,,M,,M,1.4,,,,,,<31,
6/18/2006,2006,6,18,†,17.3,,8.1,,12.7,,5.3,,0,,,M,,M,0,,,,,,<31,
6/19/2006,2006,6,19,†,19.4,,5.8,,12.6,,5.4,,0,,,M,,M,0,,,,,,<31,
6/20/2006,2006,6,20,†,18.9,,6.9,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
6/21/2006,2006,6,21,†,19,,8.2,,13.6,,4.4,,0,,,M,,M,0,,,,,,<31,
6/22/2006,2006,6,22,†,19.9,,5.3,,12.6,,5.4,,0,,,M,,M,0,,,,,,<31,
6/23/2006,2006,6,23,†,24.1,,4.4,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
6/24/2006,2006,6,24,†,29.8,,5.8,,17.8,,0.2,,0,,,M,,M,0,,,,,,<31,
6/25/2006,2006,6,25,†,34.3,,7.6,,21,,0,,3,,,M,,M,0,,,,,,<31,
6/26/2006,2006,6,26,†,36,,8,,22,,0,,4,,,M,,M,0,,,,,,<31,
6/27/2006,2006,6,27,†,29,,8.7,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
6/28/2006,2006,6,28,†,23.8,,9,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
6/29/2006,2006,6,29,†,28.8,,5.7,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
6/30/2006,2006,6,30,†,28.9,,7.8,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
7/1/2006,2006,7,1,†,29.2,,8.5,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
7/2/2006,2006,7,2,†,31.6,,8.6,,20.1,,0,,2.1,,,M,,M,0,,,,,,<31,
7/3/2006,2006,7,3,†,31.7,,9.6,,20.7,,0,,2.7,,,M,,M,0,,,,,,<31,
7/4/2006,2006,7,4,†,30.5,,10.1,,20.3,,0,,2.3,,,M,,M,0,,,,,,<31,
7/5/2006,2006,7,5,†,27.1,,10.6,,18.9,,0,,0.9,,,M,,M,0,,,,17,,33,
7/6/2006,2006,7,6,†,15,,11.3,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
7/7/2006,2006,7,7,†,22.8,,6.1,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
7/8/2006,2006,7,8,†,26.5,,12.6,,19.6,,0,,1.6,,,M,,M,0,,,,,,<31,
7/9/2006,2006,7,9,†,26.2,,13,,19.6,,0,,1.6,,,M,,M,0,,,,,,<31,
7/10/2006,2006,7,10,†,21.4,,13.1,,17.3,,0.7,,0,,,M,,M,0,,,,16,,32,
7/11/2006,2006,7,11,†,22.3,,11,,16.7,,1.3,,0,,,M,,M,0,,,,,,<31,
7/12/2006,2006,7,12,†,14.7,,10.9,,12.8,,5.2,,0,,,M,,M,6.8,,,,,,<31,
7/13/2006,2006,7,13,†,15.1,,10.7,,12.9,,5.1,,0,,,M,,M,1.2,,,,,,<31,
7/14/2006,2006,7,14,†,16.8,,10.2,,13.5,,4.5,,0,,,M,,M,3.8,,,,,,<31,
7/15/2006,2006,7,15,†,21.5,,7.8,,14.7,,3.3,,0,,,M,,M,0.2,,,,,,<31,
7/16/2006,2006,7,16,†,26,,5,,15.5,,2.5,,0,,,M,,M,0,,,,,,<31,
7/17/2006,2006,7,17,†,22.3,,8.4,,15.4,,2.6,,0,,,M,,M,0,,,,,,<31,
7/18/2006,2006,7,18,†,23.8,,8.9,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
7/19/2006,2006,7,19,†,22.7,,7.2,,15,,3,,0,,,M,,M,0,,,,,,<31,
7/20/2006,2006,7,20,†,32.3,,7.5,,19.9,,0,,1.9,,,M,,M,0,,,,,,<31,
7/21/2006,2006,7,21,†,37.8,,12.1,,25,,0,,7,,,M,,M,0,,,,,,<31,
7/22/2006,2006,7,22,†,37.1,,14.2,,25.7,,0,,7.7,,,M,,M,0,,,,,,<31,
7/23/2006,2006,7,23,†,36.4,,14.5,,25.5,,0,,7.5,,,M,,M,0,,,,,,<31,
7/24/2006,2006,7,24,†,32.8,,14.7,,23.8,,0,,5.8,,,M,,M,0,,,,,,<31,
7/25/2006,2006,7,25,†,28.2,,13.6,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
7/26/2006,2006,7,26,†,29.2,,11.1,,20.2,,0,,2.2,,,M,,M,0,,,,,,<31,
7/27/2006,2006,7,27,†,27.7,,11.8,,19.8,,0,,1.8,,,M,,M,0,,,,,,<31,
7/28/2006,2006,7,28,†,21.8,,10.4,,16.1,,1.9,,0,,,M,,M,0,,,,12,,33,
7/29/2006,2006,7,29,†,17.8,,10.7,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
7/30/2006,2006,7,30,†,17.2,,8.8,,13,,5,,0,,,M,,M,0.2,,,,,,<31,
7/31/2006,2006,7,31,†,21.3,,9.5,,15.4,,2.6,,0,,,M,,M,0,,,,,,<31,
8/1/2006,2006,8,1,†,21.6,,8.9,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
8/2/2006,2006,8,2,†,22.6,,8.3,,15.5,,2.5,,0,,,M,,M,0,,,,,,<31,
8/3/2006,2006,8,3,†,24.8,,6.3,,15.6,,2.4,,0,,,M,,M,0,,,,,,<31,
8/4/2006,2006,8,4,†,25.7,,6.5,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
8/5/2006,2006,8,5,†,27.9,,6.6,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
8/6/2006,2006,8,6,†,28.7,,8,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
8/7/2006,2006,8,7,†,28.5,,7.5,,18,,0,,0,,,M,,M,0,,,,,,<31,
8/8/2006,2006,8,8,†,18.1,,10.6,,14.4,,3.6,,0,,,M,,M,3.6,,,,,,<31,
8/9/2006,2006,8,9,†,22.3,,12.8,,17.6,,0.4,,0,,,M,,M,1.2,,,,,,<31,
8/10/2006,2006,8,10,†,14.5,,10.2,,12.4,,5.6,,0,,,M,,M,15,,,,,,<31,
8/11/2006,2006,8,11,†,20.5,,9.3,,14.9,,3.1,,0,,,M,,M,0,,,,,,<31,
8/12/2006,2006,8,12,†,22.2,,11.9,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
8/13/2006,2006,8,13,†,28.3,,7.2,,17.8,,0.2,,0,,,M,,M,0,,,,,,<31,
8/14/2006,2006,8,14,†,26.7,,8.7,,17.7,,0.3,,0,,,M,,M,0,,,,,,<31,
8/15/2006,2006,8,15,†,25.4,,7.4,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
8/16/2006,2006,8,16,†,29.1,,8.6,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
8/17/2006,2006,8,17,†,26.1,,8,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
8/18/2006,2006,8,18,†,28.5,,8,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
8/19/2006,2006,8,19,†,29.2,,8.3,,18.8,,0,,0.8,,,M,,M,0,,,,,,<31,
8/20/2006,2006,8,20,†,30.8,,7.8,,19.3,,0,,1.3,,,M,,M,0,,,,,,<31,
8/21/2006,2006,8,21,†,31.8,,6.7,,19.3,,0,,1.3,,,M,,M,0,,,,,,<31,
8/22/2006,2006,8,22,†,25.3,,9.6,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
8/23/2006,2006,8,23,†,22.4,,12.3,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
8/24/2006,2006,8,24,†,24.5,,11.1,,17.8,,0.2,,0,,,M,,M,0,,,,,,<31,
