Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
4/11/2007,2007,4,11,†,12.5,,-3.1,,4.7,,13.3,,0,,,M,,M,0,,,,,,<31,
4/12/2007,2007,4,12,†,6.3,,-1.9,,2.2,,15.8,,0,,,M,,M,0,,,,,,<31,
4/13/2007,2007,4,13,†,3.9,,0.2,,2.1,,15.9,,0,,,M,,M,13.2,,,,,,<31,
4/14/2007,2007,4,14,†,8,,0.4,,4.2,,13.8,,0,,,M,,M,2.8,,,,,,<31,
4/15/2007,2007,4,15,†,9.8,,0.8,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
4/16/2007,2007,4,16,†,3.9,,1,,2.5,,15.5,,0,,,M,,M,4.3,,,,,,<31,
4/17/2007,2007,4,17,†,7.1,,0.8,,4,,14,,0,,,M,,M,2.5,,,,,,<31,
4/18/2007,2007,4,18,†,10.4,,0.1,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
4/19/2007,2007,4,19,†,11.1,,-1.7,,4.7,,13.3,,0,,,M,,M,0.6,,,,16,,32,
4/20/2007,2007,4,20,†,11.6,,-1.1,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
4/21/2007,2007,4,21,†,12.6,,-3.4,,4.6,,13.4,,0,,,M,,M,0,,,,,,<31,
4/22/2007,2007,4,22,†,12,,2.3,,7.2,,10.8,,0,,,M,,M,0.6,,,,,,<31,
4/23/2007,2007,4,23,†,12.7,,1.2,,7,,11,,0,,,M,,M,0,,,,,,<31,
4/24/2007,2007,4,24,†,8.9,,3.7,,6.3,,11.7,,0,,,M,,M,8.4,,,,,,<31,
4/25/2007,2007,4,25,†,8.7,,3.1,,5.9,,12.1,,0,,0,,,M,0.4,,,,,,<31,
4/26/2007,2007,4,26,†,8.1,,3.1,,5.6,,12.4,,0,,,M,,M,4.5,,,,,,<31,
4/27/2007,2007,4,27,†,6.9,,4.7,,5.8,,12.2,,0,,,M,,M,17.6,,,,,,<31,
4/28/2007,2007,4,28,†,12.4,,1,,6.7,,11.3,,0,,,M,,M,0,,,,,,<31,
4/29/2007,2007,4,29,†,12.5,,0.1,,6.3,,11.7,,0,,,M,,M,0,,,,,,<31,
4/30/2007,2007,4,30,†,14.5,,-1,,6.8,,11.2,,0,,,M,,M,0,,,,,,<31,
5/1/2007,2007,5,1,†,11.3,,2.9,,7.1,,10.9,,0,,,M,,M,0,,,,,,<31,
5/2/2007,2007,5,2,†,6.2,,1.5,,3.9,,14.1,,0,,,M,,M,10.6,,,,,,<31,
5/3/2007,2007,5,3,†,10.9,,0.9,,5.9,,12.1,,0,,,M,,M,1.2,,1,,,,<31,
5/4/2007,2007,5,4,†,12.4,,0.4,,6.4,,11.6,,0,,,M,,M,0,,,,,,<31,
5/5/2007,2007,5,5,†,10.7,,3.3,,7,,11,,0,,,M,,M,0,,,,,,<31,
5/6/2007,2007,5,6,†,8.2,,3.4,,5.8,,12.2,,0,,,M,,M,0.8,,,,,,<31,
5/7/2007,2007,5,7,†,13.8,,6.2,,10,,8,,0,,,M,,M,0.4,,,,17,,32,
5/8/2007,2007,5,8,†,15.3,,2.9,,9.1,,8.9,,0,,,M,,M,1.8,,,,,,<31,
5/9/2007,2007,5,9,†,15.6,,-1.2,,7.2,,10.8,,0,,,M,,M,0.2,,,,,,<31,
5/10/2007,2007,5,10,†,17.8,,-1,,8.4,,9.6,,0,,,M,,M,0,,,,,,<31,
5/11/2007,2007,5,11,†,18.1,,-0.2,,9,,9,,0,,,M,,M,0,,,,,,<31,
5/12/2007,2007,5,12,†,19.8,,0.3,,10.1,,7.9,,0,,,M,,M,0,,,,,,<31,
5/13/2007,2007,5,13,†,16.4,,1.1,,8.8,,9.2,,0,,,M,,M,0,,,,,,<31,
5/14/2007,2007,5,14,†,22.1,,2.7,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
5/15/2007,2007,5,15,†,25.6,,1.6,,13.6,,4.4,,0,,,M,,M,0,,,,,,<31,
5/16/2007,2007,5,16,†,18.4,,4.7,,11.6,,6.4,,0,,,M,,M,0,,1,,,,<31,
5/17/2007,2007,5,17,†,17.4,,1.4,,9.4,,8.6,,0,,,M,,M,,M,4,,,,<31,
5/18/2007,2007,5,18,†,17.8,,1.2,,9.5,,8.5,,0,,,M,,M,0.6,,7,,,,<31,
5/19/2007,2007,5,19,†,10.9,,5.2,,8.1,,9.9,,0,,,M,,M,9.8,,3,,,,<31,
5/20/2007,2007,5,20,†,8.4,,2.9,,5.7,,12.3,,0,,,M,,M,1.8,,,,,,<31,
5/21/2007,2007,5,21,†,15.9,,0.6,,8.3,,9.7,,0,,,M,,M,1.6,,,,3,,32,
5/22/2007,2007,5,22,†,20.2,,0.9,,10.6,,7.4,,0,,,M,,M,0,,1,,,,<31,
5/23/2007,2007,5,23,†,19.7,,2.4,,11.1,,6.9,,0,,,M,,M,0,,9,,,,<31,
5/24/2007,2007,5,24,†,23.2,,1.9,,12.6,,5.4,,0,,,M,,M,0,,11,,,,<31,
5/25/2007,2007,5,25,†,22.5,,1.9,,12.2,,5.8,,0,,,M,,M,0,,4,,,,<31,
5/26/2007,2007,5,26,†,14.7,,9.4,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
5/27/2007,2007,5,27,†,14.6,,7.4,,11,,7,,0,,,M,,M,3.4,,,,,,<31,
5/28/2007,2007,5,28,†,18.9,,3.5,,11.2,,6.8,,0,,,M,,M,0,,,,,,<31,
5/29/2007,2007,5,29,†,25.8,,2.3,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
5/30/2007,2007,5,30,†,26.8,,3.7,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
5/31/2007,2007,5,31,†,26.9,,5.4,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
6/1/2007,2007,6,1,†,27,,6,,16.5,,1.5,,0,,,M,,M,0,,,,,,<31,
6/2/2007,2007,6,2,†,30.4,,6.9,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
6/3/2007,2007,6,3,†,32,,8,,20,,0,,2,,,M,,M,0,,,,,,<31,
6/4/2007,2007,6,4,†,20,,11.6,,15.8,,2.2,,0,,,M,,M,7.4,,,,15,,32,
6/5/2007,2007,6,5,†,12.2,,7.2,,9.7,,8.3,,0,,,M,,M,9,,,,,,<31,
6/6/2007,2007,6,6,†,12.3,,5.8,,9.1,,8.9,,0,,,M,,M,20,,,,,,<31,
6/7/2007,2007,6,7,†,14.5,,7.1,,10.8,,7.2,,0,,,M,,M,0.2,,,,,,<31,
6/8/2007,2007,6,8,†,14.5,,8.2,,11.4,,6.6,,0,,,M,,M,0,,,,,,<31,
6/9/2007,2007,6,9,†,11.6,,7.7,,9.7,,8.3,,0,,,M,,M,2.4,,,,,,<31,
6/10/2007,2007,6,10,†,15.3,,6.8,,11.1,,6.9,,0,,,M,,M,1.4,,,,,,<31,
6/11/2007,2007,6,11,†,12,,5.1,,8.6,,9.4,,0,,,M,,M,1,,,,,,<31,
6/12/2007,2007,6,12,†,16.4,,3,,9.7,,8.3,,0,,,M,,M,0.4,,,,,,<31,
6/13/2007,2007,6,13,†,13.4,,6.9,,10.2,,7.8,,0,,,M,,M,1.4,,,,,,<31,
6/14/2007,2007,6,14,†,18.6,,5.6,,12.1,,5.9,,0,,,M,,M,0.2,,,,,,<31,
6/15/2007,2007,6,15,†,21.7,,4.8,,13.3,,4.7,,0,,,M,,M,,M,,,,,<31,
6/16/2007,2007,6,16,†,12.4,,8.1,,10.3,,7.7,,0,,,M,,M,7.4,,,,,,<31,
6/17/2007,2007,6,17,†,12.5,,8.6,,10.6,,7.4,,0,,,M,,M,0,,,,,,<31,
6/18/2007,2007,6,18,†,14.2,,8.2,,11.2,,6.8,,0,,,M,,M,1.2,,,,,,<31,
6/19/2007,2007,6,19,†,21.7,,5.1,,13.4,,4.6,,0,,,M,,M,0,,,,,,<31,
6/20/2007,2007,6,20,†,21.7,,6.5,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
6/21/2007,2007,6,21,†,17.6,,8.8,,13.2,,4.8,,0,,,M,,M,1.4,,,,,,<31,
6/22/2007,2007,6,22,†,14.2,,8.1,,11.2,,6.8,,0,,,M,,M,3,,,,,,<31,
6/23/2007,2007,6,23,†,,M,6.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M
6/24/2007,2007,6,24,†,14.4,,6.7,,10.6,,7.4,,0,,,M,,M,1.6,,,,,,<31,
6/25/2007,2007,6,25,†,17.8,,6.4,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
6/26/2007,2007,6,26,†,22.4,,6.3,,14.4,,3.6,,0,,,M,,M,0,,,,,,<31,
6/27/2007,2007,6,27,†,24.2,,6,,15.1,,2.9,,0,,,M,,M,0,,,,,,<31,
6/28/2007,2007,6,28,†,19,,10.9,,15,,3,,0,,,M,,M,2.2,,,,,,<31,
6/29/2007,2007,6,29,†,15.2,,8.2,,11.7,,6.3,,0,,,M,,M,13.6,,,,,,<31,
6/30/2007,2007,6,30,†,18.3,,7.4,,12.9,,5.1,,0,,,M,,M,0.6,,,,,,<31,
7/1/2007,2007,7,1,†,21.5,,3.8,,12.7,,5.3,,0,,,M,,M,0,,,,,,<31,
7/2/2007,2007,7,2,†,22,,7.5,,14.8,,3.2,,0,,,M,,M,0,,,,,,<31,
7/3/2007,2007,7,3,†,19.2,,11.2,,15.2,,2.8,,0,,,M,,M,1.2,,,,,,<31,
7/4/2007,2007,7,4,†,28.1,,6.9,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
7/5/2007,2007,7,5,†,29.1,,8.3,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
7/6/2007,2007,7,6,†,25.6,,8.4,,17,,1,,0,,,M,,M,0,,,,,,<31,
7/7/2007,2007,7,7,†,25.6,,8.1,,16.9,,1.1,,0,,,M,,M,0,,,,,,<31,
7/8/2007,2007,7,8,†,21.7,,11.5,,16.6,,1.4,,0,,,M,,M,0,,,,,,<31,
7/9/2007,2007,7,9,†,29.1,,6.9,,18,,0,,0,,,M,,M,0,,,,,,<31,
7/10/2007,2007,7,10,†,33.1,,8.4,,20.8,,0,,2.8,,,M,,M,,M,,,,,<31,
7/11/2007,2007,7,11,†,,M,11,E,,M,,M,,M,,M,,M,,M,,,,M,,M
7/12/2007,2007,7,12,,,,,,,,,,,,,,,,,,,,,,,
7/13/2007,2007,7,13,,,,,,,,,,,,,,,,,,,,,,,
7/14/2007,2007,7,14,,,,,,,,,,,,,,,,,,,,,,,
7/15/2007,2007,7,15,,,,,,,,,,,,,,,,,,,,,,,
7/16/2007,2007,7,16,,,,,,,,,,,,,,,,,,,,,,,
7/17/2007,2007,7,17,,,,,,,,,,,,,,,,,,,,,,,
7/18/2007,2007,7,18,,,,,,,,,,,,,,,,,,,,,,,
7/19/2007,2007,7,19,,,,,,,,,,,,,,,,,,,,,,,
7/20/2007,2007,7,20,,,,,,,,,,,,,,,,,,,,,,,
7/21/2007,2007,7,21,,,,,,,,,,,,,,,,,,,,,,,
7/22/2007,2007,7,22,,,,,,,,,,,,,,,,,,,,,,,
7/23/2007,2007,7,23,†,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
7/24/2007,2007,7,24,†,22.2,,9.1,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
7/25/2007,2007,7,25,†,28.2,,6.3,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
7/26/2007,2007,7,26,†,26.6,,8.1,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
7/27/2007,2007,7,27,†,25.3,,9.5,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
7/28/2007,2007,7,28,†,22.2,,9.3,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
7/29/2007,2007,7,29,†,21.4,,11.7,,16.6,,1.4,,0,,,M,,M,0,,,,18,,32,
7/30/2007,2007,7,30,†,22.1,,5.7,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
7/31/2007,2007,7,31,†,26.4,,5.5,,16,,2,,0,,,M,,M,0,,,,,,<31,
8/1/2007,2007,8,1,†,30.2,,6.3,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
8/2/2007,2007,8,2,†,28.2,,7.8,,18,,0,,0,,,M,,M,0,,,,,,<31,
8/3/2007,2007,8,3,†,19.9,,10.6,,15.3,,2.7,,0,,,M,,M,0.2,,,,,,<31,
8/4/2007,2007,8,4,†,25.2,,10.8,,18,,0,,0,,,M,,M,5.8,,,,,,<31,
8/5/2007,2007,8,5,†,28.8,,7.9,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
8/6/2007,2007,8,6,†,26.3,,9.8,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
8/7/2007,2007,8,7,†,16.7,,12.6,,14.7,,3.3,,0,,,M,,M,0,,,,16,,32,
8/8/2007,2007,8,8,†,19.4,,10.9,,15.2,,2.8,,0,,,M,,M,2,,,,,,<31,
8/9/2007,2007,8,9,†,20,,9.1,,14.6,,3.4,,0,,,M,,M,32.6,,,,,,<31,
8/10/2007,2007,8,10,†,19.5,,8,,13.8,,4.2,,0,,,M,,M,3,,,,,,<31,
8/11/2007,2007,8,11,†,18.8,,6.4,,12.6,,5.4,,0,,,M,,M,0.6,,,,,,<31,
8/12/2007,2007,8,12,†,17.5,,8.9,,13.2,,4.8,,0,,,M,,M,3.8,,,,,,<31,
8/13/2007,2007,8,13,†,24.1,,4.1,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
8/14/2007,2007,8,14,†,27.3,,5.1,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
8/15/2007,2007,8,15,†,30.6,,6.8,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
8/16/2007,2007,8,16,†,23.6,,8.1,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
8/17/2007,2007,8,17,†,17.4,,10.9,,14.2,,3.8,,0,,,M,,M,0,,,,,,<31,
8/18/2007,2007,8,18,†,17.3,,8.7,,13,,5,,0,,,M,,M,1,,,,,,<31,
8/19/2007,2007,8,19,†,19.5,,8.1,,13.8,,4.2,,0,,,M,,M,0.4,,,,,,<31,
8/20/2007,2007,8,20,†,17.7,,10.6,,14.2,,3.8,,0,,,M,,M,0.2,,,,,,<31,
8/21/2007,2007,8,21,†,21.1,,10.5,,15.8,,2.2,,0,,,M,,M,0.4,,,,,,<31,
8/22/2007,2007,8,22,†,25.1,,6,,15.6,,2.4,,0,,,M,,M,0,,,,,,<31,
8/23/2007,2007,8,23,†,26.1,,7.2,,16.7,,1.3,,0,,,M,,M,0,,,,,,<31,
8/24/2007,2007,8,24,†,24.9,,8,,16.5,,1.5,,0,,,M,,M,0,,,,,,<31,
8/25/2007,2007,8,25,†,20.6,,11.3,,16,,2,,0,,,M,,M,2,,,,,,<31,
8/26/2007,2007,8,26,†,17.4,,9,,13.2,,4.8,,0,,,M,,M,12.4,,,,,,<31,
8/27/2007,2007,8,27,†,20.8,,7.9,,14.4,,3.6,,0,,,M,,M,0.2,,,,,,<31,
8/28/2007,2007,8,28,†,18.8,E,5.7,E,12.3,E,5.7,E,0,E,,M,,M,0,E,,,,M,,M
8/29/2007,2007,8,29,,,,,,,,,,,,,,,,,,,,,,,
