Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1/29/2014,2014,1,29,†,4.6,,-0.9,,1.9,,16.1,,0,,,M,,M,0,,12,,,M,,M
1/30/2014,2014,1,30,†,1.3,,-3,,-0.9,,18.9,,0,,,M,,M,0,,11,,,M,,M
1/31/2014,2014,1,31,†,-1.6,,-8.8,,-5.2,,23.2,,0,,,M,,M,0,,13,,,M,,M
2/1/2014,2014,2,1,†,0.8,,-12,,-5.6,,23.6,,0,,,M,,M,0,,13,,,M,,M
2/2/2014,2014,2,2,†,-2.8,,-10.5,,-6.7,,24.7,,0,,,M,,M,0,,13,,,M,,M
2/3/2014,2014,2,3,†,-3.2,,-12.5,,-7.9,,25.9,,0,,,M,,M,0,,13,,,M,,M
2/4/2014,2014,2,4,†,-7.3,,-12.3,,-9.8,,27.8,,0,,,M,,M,0,,13,,,M,,M
2/5/2014,2014,2,5,†,-6.7,,-13,,-9.9,,27.9,,0,,,M,,M,0,,12,,,M,,M
2/6/2014,2014,2,6,†,-6.7,,-12.6,,-9.7,,27.7,,0,,,M,,M,0,,12,,,M,,M
2/7/2014,2014,2,7,†,-6,,-17.1,,-11.6,,29.6,,0,,,M,,M,0,,12,,,M,,M
2/8/2014,2014,2,8,†,-4.2,,-14.3,,-9.3,,27.3,,0,,,M,,M,0,,12,,,M,,M
2/9/2014,2014,2,9,†,-4.2,,-15.6,,-9.9,,27.9,,0,,,M,,M,0,,13,,,M,,M
2/10/2014,2014,2,10,†,0.5,,-9.2,,-4.4,,22.4,,0,,,M,,M,7.2,,13,,,M,,M
2/11/2014,2014,2,11,†,1.8,,-3.4,,-0.8,,18.8,,0,,,M,,M,8.8,,23,,,M,,M
2/12/2014,2014,2,12,†,4.8,,-0.8,,2,,16,,0,,,M,,M,15.8,,53,,,M,,M
2/13/2014,2014,2,13,†,4.9,,0.2,,2.6,,15.4,,0,,,M,,M,4.3,,44,,,M,,M
2/14/2014,2014,2,14,†,3.6,,-0.9,,1.4,,16.6,,0,,,M,,M,5.4,,34,,,M,,M
2/15/2014,2014,2,15,†,2.4,,-2.2,,0.1,,17.9,,0,,,M,,M,6.9,,32,,,M,,M
2/16/2014,2014,2,16,†,1,,-1.7,,-0.4,,18.4,,0,,,M,,M,16.6,,42,,,M,,M
2/17/2014,2014,2,17,†,2.7,,-1.3,,0.7,,17.3,,0,,,M,,M,2.8,,,,,M,,M
2/18/2014,2014,2,18,†,0.4,,-0.9,,-0.3,,18.3,,0,,,M,,M,16,,54,,,M,,M
2/19/2014,2014,2,19,†,1.5,,-2.5,,-0.5,,18.5,,0,,,M,,M,0,T,71,,,M,,M
2/20/2014,2014,2,20,†,4.7,,-1.5,,1.6,,16.4,,0,,,M,,M,4.1,,,,,M,,M
2/21/2014,2014,2,21,†,2.1,,-8.2,,-3.1,,21.1,,0,,,M,,M,0,,67,,,M,,M
2/22/2014,2014,2,22,†,-2.6,,-5.7,,-4.2,,22.2,,0,,,M,,M,4.2,,63,,,M,,M
2/23/2014,2014,2,23,†,-3.9,,-6.3,,-5.1,,23.1,,0,,,M,,M,0.3,,68,,,M,,M
2/24/2014,2014,2,24,†,-4.4,,-6.7,,-5.6,,23.6,,0,,,M,,M,0.8,,68,,,M,,M
2/25/2014,2014,2,25,†,0.5,,-7.2,,-3.4,,21.4,,0,,,M,,M,0,,67,,,M,,M
2/26/2014,2014,2,26,†,2.5,,-6.6,,-2.1,,20.1,,0,,,M,,M,0,,65,,,M,,M
2/27/2014,2014,2,27,†,5.3,,-2.9,,1.2,,16.8,,0,,,M,,M,0,T,63,,,M,,M
2/28/2014,2014,2,28,†,5.5,,-2,,1.8,,16.2,,0,,,M,,M,0,,60,,,M,,M
3/1/2014,2014,3,1,†,-1.5,,-7.7,,-4.6,,22.6,,0,,,M,,M,0,,59,,,M,,M
3/2/2014,2014,3,2,†,-5.5,,-7.9,,-6.7,,24.7,,0,,,M,,M,8.6,,58,,,M,,M
3/3/2014,2014,3,3,†,2.5,,-6.2,,-1.9,,19.9,,0,,,M,,M,11.4,,74,,,M,,M
3/4/2014,2014,3,4,†,2.3,,-0.7,,0.8,,17.2,,0,,,M,,M,0.3,,74,,,M,,M
3/5/2014,2014,3,5,†,4.7,,-2.9,,0.9,,17.1,,0,,,M,,M,8.9,,69,,,M,,M
3/6/2014,2014,3,6,†,1.5,,-2.5,,-0.5,,18.5,,0,,,M,,M,13.3,,78,,,M,,M
3/7/2014,2014,3,7,†,6.1,,0.1,,3.1,,14.9,,0,,,M,,M,0.2,,77,,,M,,M
3/8/2014,2014,3,8,†,2.4,,0.1,,1.3,,16.7,,0,,,M,,M,28.7,,66,,,M,,M
3/9/2014,2014,3,9,†,8,,-0.8,,3.6,,14.4,,0,,,M,,M,2.7,,73,,,M,,M
3/10/2014,2014,3,10,†,10.1,,-2.9,,3.6,,14.4,,0,,,M,,M,0,,69,,,M,,M
3/11/2014,2014,3,11,†,8.8,,-3.4,,2.7,,15.3,,0,,,M,,M,0,,67,,,M,,M
3/12/2014,2014,3,12,†,10,,-4.7,,2.7,,15.3,,0,,,M,,M,0,,64,,,M,,M
3/13/2014,2014,3,13,†,10.3,,-3.7,,3.3,,14.7,,0,,,M,,M,0,,60,,,M,,M
3/14/2014,2014,3,14,†,7.6,,0.1,,3.9,,14.1,,0,,,M,,M,7.4,,59,,,M,,M
3/15/2014,2014,3,15,†,3.3,,0.3,,1.8,,16.2,,0,,,M,,M,17.7,,57,,,M,,M
3/16/2014,2014,3,16,†,3.7,,0.2,,2,,16,,0,,,M,,M,9.5,,59,,,M,,M
3/17/2014,2014,3,17,†,6,,-1.3,,2.4,,15.6,,0,,,M,,M,0,,56,,,M,,M
3/18/2014,2014,3,18,†,5.4,,-1.9,,1.8,,16.2,,0,,,M,,M,0,,55,,,M,,M
3/19/2014,2014,3,19,†,4.9,,0.3,,2.6,,15.4,,0,,,M,,M,3.5,,52,,,M,,M
3/20/2014,2014,3,20,†,6.1,,-2.8,,1.7,,16.3,,0,,,M,,M,0,,50,,,M,,M
3/21/2014,2014,3,21,†,6.4,,-5,,0.7,,17.3,,0,,,M,,M,0,,48,,,M,,M
3/22/2014,2014,3,22,†,3.7,,-3.5,,0.1,,17.9,,0,,,M,,M,1,,47,,,M,,M
3/23/2014,2014,3,23,†,8.3,,-5.6,,1.4,,16.6,,0,,,M,,M,0,,46,,,M,,M
3/24/2014,2014,3,24,†,10.2,,-1.3,,4.5,,13.5,,0,,,M,,M,0,,44,,,M,,M
3/25/2014,2014,3,25,†,3.1,,-0.2,,1.5,,16.5,,0,,,M,,M,10.6,,42,,,M,,M
3/26/2014,2014,3,26,†,8.5,,-0.9,,3.8,,14.2,,0,,,M,,M,7.1,,45,,,M,,M
3/27/2014,2014,3,27,†,8.1,,-1.9,,3.1,,14.9,,0,,,M,,M,0,,42,,,M,,M
3/28/2014,2014,3,28,†,6,,0.9,,3.5,,14.5,,0,,,M,,M,3.9,,38,,,M,,M
3/29/2014,2014,3,29,†,4.8,,0.1,,2.5,,15.5,,0,,,M,,M,14.1,,36,,,M,,M
3/30/2014,2014,3,30,†,5.7,,0.1,,2.9,,15.1,,0,,,M,,M,4.9,,35,,,M,,M
3/31/2014,2014,3,31,†,10.4,,-1.5,,4.5,,13.5,,0,,,M,,M,0,,32,,,M,,M
4/1/2014,2014,4,1,†,12.3,,-3.9,,4.2,,13.8,,0,,,M,,M,0,,29,,,M,,M
4/2/2014,2014,4,2,†,11,,-3.3,,3.9,,14.1,,0,,,M,,M,0,,26,,,M,,M
4/3/2014,2014,4,3,†,5,,0.3,,2.7,,15.3,,0,,,M,,M,3,,22,,,M,,M
4/4/2014,2014,4,4,†,8.1,,0.3,,4.2,,13.8,,0,,,M,,M,0.8,,21,,,M,,M
4/5/2014,2014,4,5,†,6.6,,0.9,,3.8,,14.2,,0,,,M,,M,1.8,,14,,,M,,M
4/6/2014,2014,4,6,†,10.1,,1.8,,6,,12,,0,,,M,,M,0,T,5,,,M,,M
4/7/2014,2014,4,7,†,11.4,,2.9,,7.2,,10.8,,0,,,M,,M,1.4,,0,T,,M,,M
4/8/2014,2014,4,8,†,11,,3.9,,7.5,,10.5,,0,,,M,,M,8.7,,,,,M,,M
4/9/2014,2014,4,9,†,10.1,,-1.4,,4.4,,13.6,,0,,,M,,M,0,,,,,M,,M
4/10/2014,2014,4,10,†,10.5,,0.3,,5.4,,12.6,,0,,,M,,M,0,,,,,M,,M
4/11/2014,2014,4,11,†,12.6,,1.2,,6.9,,11.1,,0,,,M,,M,0,,,,,M,,M
4/12/2014,2014,4,12,†,14.5,,-2.5,,6,,12,,0,,,M,,M,0,,,,,M,,M
4/13/2014,2014,4,13,†,17.2,,-3.4,,6.9,,11.1,,0,,,M,,M,0,,,,,M,,M
4/14/2014,2014,4,14,†,16,,-3.1,,6.5,,11.5,,0,,,M,,M,0,,,,,M,,M
4/15/2014,2014,4,15,†,10.6,,1.1,,5.9,,12.1,,0,,,M,,M,0,,,,,M,,M
4/16/2014,2014,4,16,†,7.8,,1.6,,4.7,,13.3,,0,,,M,,M,3.9,,,,,M,,M
4/17/2014,2014,4,17,†,8.8,,3,,5.9,,12.1,,0,,,M,,M,7.5,,,,,M,,M
4/18/2014,2014,4,18,†,10.2,,2.1,,6.2,,11.8,,0,,,M,,M,1.6,,,,,M,,M
4/19/2014,2014,4,19,†,6.9,,1.2,,4.1,,13.9,,0,,,M,,M,3.6,,,,,M,,M
4/20/2014,2014,4,20,†,8.3,,3,,5.7,,12.3,,0,,,M,,M,0.5,,,,,M,,M
4/21/2014,2014,4,21,†,7.7,,2.5,,5.1,,12.9,,0,,,M,,M,5.6,,,,,M,,M
4/22/2014,2014,4,22,†,10.1,,0.5,,5.3,,12.7,,0,,,M,,M,,M,,,,M,,M
4/23/2014,2014,4,23,†,7.6,,-0.7,,3.5,,14.5,,0,,,M,,M,2.5,,,,,M,,M
4/24/2014,2014,4,24,†,9,,1.9,,5.5,,12.5,,0,,,M,,M,1.6,,,,,M,,M
4/25/2014,2014,4,25,†,12.5,,-0.2,,6.2,,11.8,,0,,,M,,M,0,,,,,M,,M
4/26/2014,2014,4,26,†,10.1,,-1,,4.6,,13.4,,0,,,M,,M,0,,,,,M,,M
4/27/2014,2014,4,27,†,8,,0.4,,4.2,,13.8,,0,,,M,,M,2.5,,,,,M,,M
4/28/2014,2014,4,28,†,10.8,,2,,6.4,,11.6,,0,,,M,,M,0,,,,,M,,M
4/29/2014,2014,4,29,†,17.3,,0.5,,8.9,,9.1,,0,,,M,,M,0,,,,,M,,M
4/30/2014,2014,4,30,†,24.6,,2.7,,13.7,,4.3,,0,,,M,,M,0,,,,,M,,M
5/1/2014,2014,5,1,†,27.3,,4.9,,16.1,,1.9,,0,,,M,,M,0,,,,,M,,M
5/2/2014,2014,5,2,†,20.6,,3.4,,12,,6,,0,,,M,,M,0,,,,,M,,M
5/3/2014,2014,5,3,†,11.6,,6.1,,8.9,,9.1,,0,,,M,,M,1.4,,,,,M,,M
5/4/2014,2014,5,4,†,11.7,,4,,7.9,,10.1,,0,,,M,,M,3.7,,,,,M,,M
5/5/2014,2014,5,5,†,13.1,,3.2,,8.2,,9.8,,0,,,M,,M,0,,,,,M,,M
5/6/2014,2014,5,6,†,16.5,,5,,10.8,,7.2,,0,,,M,,M,0,,,,,M,,M
5/7/2014,2014,5,7,†,17.6,,1.5,,9.6,,8.4,,0,,,M,,M,0,,,,,M,,M
5/8/2014,2014,5,8,†,15.4,,2.9,,9.2,,8.8,,0,,,M,,M,0,T,,,,M,,M
5/9/2014,2014,5,9,†,10.8,,5.6,,8.2,,9.8,,0,,,M,,M,1.1,,,,,M,,M
5/10/2014,2014,5,10,†,15.8,,5.1,,10.5,,7.5,,0,,,M,,M,1,,,,,M,,M
5/11/2014,2014,5,11,†,19.6,,6.6,,13.1,,4.9,,0,,,M,,M,0,,,,,M,,M
5/12/2014,2014,5,12,†,18.1,,3,,10.6,,7.4,,0,,,M,,M,0,,,,,M,,M
5/13/2014,2014,5,13,†,23,,6.9,,15,,3,,0,,,M,,M,0,T,,,,M,,M
5/14/2014,2014,5,14,†,25.8,,5.8,,15.8,,2.2,,0,,,M,,M,0,,,,,M,,M
5/15/2014,2014,5,15,†,25.6,,5.7,,15.7,,2.3,,0,,,M,,M,0,,,,,M,,M
5/16/2014,2014,5,16,†,21.3,,7.5,,14.4,,3.6,,0,,,M,,M,0,,,,,M,,M
5/17/2014,2014,5,17,†,17.1,,10,,13.6,,4.4,,0,,,M,,M,0,,,,,M,,M
5/18/2014,2014,5,18,†,17.1,,7.9,,12.5,,5.5,,0,,,M,,M,0,,,,,M,,M
5/19/2014,2014,5,19,†,14.2,,8.8,,11.5,,6.5,,0,,,M,,M,0,,,,,M,,M
5/20/2014,2014,5,20,†,20.5,,8.4,,14.5,,3.5,,0,,,M,,M,0,,,,,M,,M
5/21/2014,2014,5,21,†,17.4,,8.8,,13.1,,4.9,,0,,,M,,M,0,,,,,M,,M
5/22/2014,2014,5,22,†,17.4,,9.9,,13.7,,4.3,,0,,,M,,M,2.2,,,,,M,,M
5/23/2014,2014,5,23,†,16.8,,10.2,,13.5,,4.5,,0,,,M,,M,,M,0,T,,M,,M
5/24/2014,2014,5,24,†,14.5,,8.1,,11.3,,6.7,,0,,,M,,M,,M,,,,M,,M
5/25/2014,2014,5,25,†,11.3,,6.8,,9.1,,8.9,,0,,,M,,M,1.5,,,,,M,,M
5/26/2014,2014,5,26,†,13.2,,6.6,,9.9,,8.1,,0,,,M,,M,9,,,,,M,,M
5/27/2014,2014,5,27,†,17.5,,4.1,,10.8,,7.2,,0,,,M,,M,0,,0,T,,M,,M
5/28/2014,2014,5,28,†,16.7,,3.3,,10,,8,,0,,,M,,M,0.5,,,,,M,,M
5/29/2014,2014,5,29,†,15.7,,8.9,,12.3,,5.7,,0,,,M,,M,0,,,,,M,,M
5/30/2014,2014,5,30,†,21,,5.8,,13.4,,4.6,,0,,,M,,M,0,,,,,M,,M
5/31/2014,2014,5,31,†,23.1,,4.4,,13.8,,4.2,,0,,,M,,M,0,,,,,M,,M
6/1/2014,2014,6,1,†,24,,6.2,,15.1,,2.9,,0,,,M,,M,0,,0,T,,M,,M
6/2/2014,2014,6,2,†,25.2,,6.7,,16,,2,,0,,,M,,M,0,,,,,M,,M
6/3/2014,2014,6,3,†,21.8,,7.7,,14.8,,3.2,,0,,,M,,M,0,,,,,M,,M
6/4/2014,2014,6,4,†,19.7,,9.8,,14.8,,3.2,,0,,,M,,M,0,,,,,M,,M
6/5/2014,2014,6,5,†,,M,3.3,E,,M,,M,,M,,M,,M,,M,1,,,M,,M
6/6/2014,2014,6,6,†,22.1,,4.1,,13.1,,4.9,,0,,,M,,M,0,,,,,M,,M
6/7/2014,2014,6,7,†,22.6,,5.4,,14,,4,,0,,,M,,M,0,,,,,M,,M
6/8/2014,2014,6,8,†,20.8,,8.8,,14.8,,3.2,,0,,,M,,M,0.2,,,,,M,,M
6/9/2014,2014,6,9,†,20.3,,5.7,,13,,5,,0,,,M,,M,0,,,,,M,,M
6/10/2014,2014,6,10,†,15.7,,5.2,,10.5,,7.5,,0,,,M,,M,0.6,,,,,M,,M
6/11/2014,2014,6,11,†,20.8,,8.2,,14.5,,3.5,,0,,,M,,M,0,,,,,M,,M
6/12/2014,2014,6,12,†,21.3,,7.1,,14.2,,3.8,,0,,,M,,M,0.5,,,,,M,,M
6/13/2014,2014,6,13,†,20.1,,10.9,,15.5,,2.5,,0,,,M,,M,0.3,,,,,M,,M
6/14/2014,2014,6,14,†,15.2,,9.7,,12.5,,5.5,,0,,,M,,M,0,,,,,M,,M
6/15/2014,2014,6,15,†,13.8,,7.5,,10.7,,7.3,,0,,,M,,M,4.4,,,,,M,,M
6/16/2014,2014,6,16,†,15.8,,6.6,,11.2,,6.8,,0,,,M,,M,4.1,,,,,M,,M
6/17/2014,2014,6,17,†,22.6,,8.1,,15.4,,2.6,,0,,,M,,M,0,,,,,M,,M
6/18/2014,2014,6,18,†,20,,11.5,,15.8,,2.2,,0,,,M,,M,0,,,,,M,,M
6/19/2014,2014,6,19,†,14.9,,10.5,,12.7,,5.3,,0,,,M,,M,3,,,,,M,,M
6/20/2014,2014,6,20,†,14.6,,7.7,,11.2,,6.8,,0,,,M,,M,1.4,,,,,M,,M
6/21/2014,2014,6,21,†,20.7,,3.2,,12,,6,,0,,,M,,M,0,T,,,,M,,M
6/22/2014,2014,6,22,†,22.8,,5.7,,14.3,,3.7,,0,,,M,,M,0,,,,,M,,M
6/23/2014,2014,6,23,†,22.7,,7.6,,15.2,,2.8,,0,,,M,,M,0.4,,,,,M,,M
6/24/2014,2014,6,24,†,21.7,,11.2,,16.5,,1.5,,0,,,M,,M,0.7,,,,,M,,M
6/25/2014,2014,6,25,†,25.2,,8.7,,17,,1,,0,,,M,,M,0,,,,,M,,M
6/26/2014,2014,6,26,†,23.8,,7.1,,15.5,,2.5,,0,,,M,,M,,M,,,,M,,M
6/27/2014,2014,6,27,†,16.1,,10.8,,13.5,,4.5,,0,,,M,,M,2.2,,,,,M,,M
6/28/2014,2014,6,28,†,16.8,,10.3,,13.6,,4.4,,0,,,M,,M,2,,,,,M,,M
6/29/2014,2014,6,29,†,17.8,,10.1,,14,,4,,0,,,M,,M,0.6,,,,,M,,M
6/30/2014,2014,6,30,†,26.2,,7.3,,16.8,,1.2,,0,,,M,,M,0,,,,,M,,M
7/1/2014,2014,7,1,†,32.4,,8.4,,20.4,,0,,2.4,,,M,,M,0,,,,,M,,M
7/2/2014,2014,7,2,†,27.7,,14.2,,21,,0,,3,,,M,,M,0,,,,,M,,M
7/3/2014,2014,7,3,†,21.5,,10.6,,16.1,,1.9,,0,,,M,,M,0,,,,,M,,M
7/4/2014,2014,7,4,†,17.8,,7,,12.4,,5.6,,0,,,M,,M,1.6,,,,,M,,M
7/5/2014,2014,7,5,†,14.9,,9.8,,12.4,,5.6,,0,,,M,,M,0.7,,,,,M,,M
7/6/2014,2014,7,6,†,19.6,,11.1,,15.4,,2.6,,0,,,M,,M,5.3,,,,,M,,M
7/7/2014,2014,7,7,†,28.1,,13.2,,20.7,,0,,2.7,,,M,,M,0,T,,,,M,,M
7/8/2014,2014,7,8,†,29.4,,10.7,,20.1,,0,,2.1,,,M,,M,0,,,,,M,,M
7/9/2014,2014,7,9,†,27.8,,11.2,,19.5,,0,,1.5,,,M,,M,0,T,,,,M,,M
7/10/2014,2014,7,10,†,29.6,,9.7,,19.7,,0,,1.7,,,M,,M,0,,,,,M,,M
7/11/2014,2014,7,11,†,33.6,,10.5,,22.1,,0,,4.1,,,M,,M,0,,,,,M,,M
7/12/2014,2014,7,12,†,34.5,,10.6,,22.6,,0,,4.6,,,M,,M,0,,,,,M,,M
7/13/2014,2014,7,13,†,35.6,,11.8,,23.7,,0,,5.7,,,M,,M,0,,,,,M,,M
7/14/2014,2014,7,14,†,35,,18,,26.5,,0,,8.5,,,M,,M,0,,,,,M,,M
7/15/2014,2014,7,15,†,32.6,,14,,23.3,,0,,5.3,,,M,,M,0,,,,,M,,M
7/16/2014,2014,7,16,†,31.9,,13.1,,22.5,,0,,4.5,,,M,,M,0,T,,,,M,,M
7/17/2014,2014,7,17,†,25.4,,12.8,,19.1,,0,,1.1,,,M,,M,0,T,,,,M,,M
7/18/2014,2014,7,18,†,21.9,,10.3,,16.1,,1.9,,0,,,M,,M,0,,,,,M,,M
7/19/2014,2014,7,19,†,19.8,,13.7,,16.8,,1.2,,0,,,M,,M,1.7,,,,,M,,M
7/20/2014,2014,7,20,†,16.3,,12.1,,14.2,,3.8,,0,,,M,,M,0,,,,,M,,M
7/21/2014,2014,7,21,†,19.2,,11.6,,15.4,,2.6,,0,,,M,,M,0,,,,,M,,M
7/22/2014,2014,7,22,†,23.8,,6.7,,15.3,,2.7,,0,,,M,,M,0,,,,,M,,M
7/23/2014,2014,7,23,†,16.3,,9.8,,13.1,,4.9,,0,,,M,,M,9.9,,,,,M,,M
7/24/2014,2014,7,24,†,14.4,,8.1,,11.3,,6.7,,0,,,M,,M,18.3,,,,,M,,M
7/25/2014,2014,7,25,†,21.2,,11.1,,16.2,,1.8,,0,,,M,,M,0,,,,,M,,M
7/26/2014,2014,7,26,†,24.2,,7.2,,15.7,,2.3,,0,,,M,,M,0,,,,,M,,M
7/27/2014,2014,7,27,†,27.9,,8.1,,18,,0,,0,,,M,,M,0,,,,,M,,M
7/28/2014,2014,7,28,†,30.6,,9.1,,19.9,,0,,1.9,,,M,,M,0,T,,,,M,,M
7/29/2014,2014,7,29,†,30.8,,10.2,,20.5,,0,,2.5,,,M,,M,0,T,,,,M,,M
7/30/2014,2014,7,30,†,30,,10,,20,,0,,2,,,M,,M,0,,,,,M,,M
7/31/2014,2014,7,31,†,30.9,,11,,21,,0,,3,,,M,,M,0,,,,,M,,M
8/1/2014,2014,8,1,†,32.8,,10.6,,21.7,,0,,3.7,,,M,,M,0,,,,,M,,M
8/2/2014,2014,8,2,†,33,,16,,24.5,,0,,6.5,,,M,,M,0,,,,,M,,M
8/3/2014,2014,8,3,†,31.9,,12.5,,22.2,,0,,4.2,,,M,,M,0,T,,,,M,,M
8/4/2014,2014,8,4,†,32.5,,12.5,,22.5,,0,,4.5,,,M,,M,,M,,,,M,,M
8/5/2014,2014,8,5,†,27,,12.2,,19.6,,0,,1.6,,,M,,M,0,,,,,M,,M
8/6/2014,2014,8,6,†,24.9,,11.7,,18.3,,0,,0.3,,,M,,M,0,,,,,M,,M
8/7/2014,2014,8,7,†,25.7,,13.4,,19.6,,0,,1.6,,,M,,M,0,,,,,M,,M
8/8/2014,2014,8,8,†,23.8,,10.2,,17,,1,,0,,,M,,M,0,T,,,,M,,M
8/9/2014,2014,8,9,†,27.1,,9.5,,18.3,,0,,0.3,,,M,,M,0,,,,,M,,M
8/10/2014,2014,8,10,†,33,,10.2,,21.6,,0,,3.6,,,M,,M,0,,,,,M,,M
8/11/2014,2014,8,11,†,35.8,,11.6,,23.7,,0,,5.7,,,M,,M,0,,,,,M,,M
8/12/2014,2014,8,12,†,22.1,,15,,18.6,,0,,0.6,,,M,,M,0,T,,,,M,,M
8/13/2014,2014,8,13,†,18.2,,13.9,,16.1,,1.9,,0,,,M,,M,0.2,,,,,M,,M
8/14/2014,2014,8,14,†,26.5,,13.7,,20.1,,0,,2.1,,,M,,M,1,,,,,M,,M
8/15/2014,2014,8,15,†,21.5,,15.8,,18.7,,0,,0.7,,,M,,M,0.3,,,,,M,,M
8/16/2014,2014,8,16,†,22.5,,15.4,,19,,0,,1,,,M,,M,0,,,,,M,,M
8/17/2014,2014,8,17,†,27.4,,15.9,,21.7,,0,,3.7,,,M,,M,0,T,,,,M,,M
8/18/2014,2014,8,18,†,27.2,,12.1,,19.7,,0,,1.7,,,M,,M,0,,,,,M,,M
8/19/2014,2014,8,19,†,25.3,,14,,19.7,,0,,1.7,,,M,,M,0,T,,,,M,,M
8/20/2014,2014,8,20,†,23,,12.3,,17.7,,0.3,,0,,,M,,M,0,,,,,M,,M
8/21/2014,2014,8,21,†,23,,11.5,,17.3,,0.7,,0,,,M,,M,0,T,,,,M,,M
8/22/2014,2014,8,22,†,25.1,,7.3,,16.2,,1.8,,0,,,M,,M,0,,,,,M,,M
8/23/2014,2014,8,23,†,27,,6.7,,16.9,,1.1,,0,,,M,,M,0,,,,,M,,M
8/24/2014,2014,8,24,†,26.6,,12.4,,19.5,,0,,1.5,,,M,,M,0,,,,,M,,M
