Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1/1/2009,2009,1,1,†,-1.4,,-6.2,,-3.8,,21.8,,0,,0,,,M,2.7,,43,,,,<31,
1/2/2009,2009,1,2,†,0.9,,-15.9,,-7.5,,25.5,,0,,,M,,M,4.1,,43,,,,<31,
1/3/2009,2009,1,3,†,-6.8,,-16.7,,-11.8,,29.8,,0,,0,,,M,0.6,,40,,,,<31,
1/4/2009,2009,1,4,†,-1.9,,-8.3,,-5.1,,23.1,,0,,0,,,M,14.2,,41,,,,<31,
1/5/2009,2009,1,5,†,0.4,,-3.8,,-1.7,,19.7,,0,,,M,,M,4.8,,62,,,,<31,
1/6/2009,2009,1,6,†,0.5,,-0.1,,0.2,,17.8,,0,,0,,,M,15.2,,54,,,,<31,
1/7/2009,2009,1,7,†,3.9,,0.1,,2,,16,,0,,,M,,M,29.2,,62,,,,<31,
1/8/2009,2009,1,8,†,4.3,,0.6,,2.5,,15.5,,0,,,M,,M,5.8,,44,,,,<31,
1/9/2009,2009,1,9,†,1.1,,-1.1,,0,,18,,0,,0,,,M,6.2,,36,,16,,39,
1/10/2009,2009,1,10,†,0.5,,-1,,-0.3,,18.3,,0,,0,,,M,8.7,,43,,,,<31,
1/11/2009,2009,1,11,†,2.3,,-0.4,,1,,17,,0,,,M,,M,4.2,,48,,,,<31,
1/12/2009,2009,1,12,†,3.6,,0.4,,2,,16,,0,,,M,,M,0,,45,,,,<31,
1/13/2009,2009,1,13,†,3.9,,-0.7,,1.6,,16.4,,0,,,M,,M,0,,35,,,,<31,
1/14/2009,2009,1,14,†,3,,-2.9,,0.1,,17.9,,0,,,M,,M,0,,33,,,,<31,
1/15/2009,2009,1,15,†,3.7,,-3.4,,0.2,,17.8,,0,,,M,,M,0,,33,,,,<31,
1/16/2009,2009,1,16,†,2,,-4.2,,-1.1,,19.1,,0,,,M,,M,0,,33,,,,<31,
1/17/2009,2009,1,17,†,4.3,,-5.7,,-0.7,,18.7,,0,,,M,,M,0,,33,,,,<31,
1/18/2009,2009,1,18,†,2.9,,-5.9,,-1.5,,19.5,,0,,,M,,M,0,,33,,,,<31,
1/19/2009,2009,1,19,†,2.6,,-7.4,,-2.4,,20.4,,0,,,M,,M,0,,33,,,,<31,
1/20/2009,2009,1,20,†,2.2,,-8.3,,-3.1,,21.1,,0,,,M,,M,0,,32,,,,<31,
1/21/2009,2009,1,21,†,-0.3,,-10.1,,-5.2,,23.2,,0,,,M,,M,0,,33,,,,<31,
1/22/2009,2009,1,22,†,-1.6,,-11.1,,-6.4,,24.4,,0,,,M,,M,0,,33,,,,<31,
1/23/2009,2009,1,23,†,-1.2,,-10.5,,-5.9,,23.9,,0,,,M,,M,0,,33,,,,<31,
1/24/2009,2009,1,24,†,-6.3,,-10.7,,-8.5,,26.5,,0,,,M,,M,0,,33,,3,,32,
1/25/2009,2009,1,25,†,-4,,-13.8,,-8.9,,26.9,,0,,,M,,M,0,,34,,,,<31,
1/26/2009,2009,1,26,†,-4.9,,-17.5,,-11.2,,29.2,,0,,,M,,M,0,,33,,,,<31,
1/27/2009,2009,1,27,†,-2,,-5.8,,-3.9,,21.9,,0,,0,,,M,4,,34,,,,<31,
1/28/2009,2009,1,28,†,0.9,,-3.3,,-1.2,,19.2,,0,,,M,,M,,M,38,,,,<31,
1/29/2009,2009,1,29,†,2.1,,-0.4,,0.9,,17.1,,0,,,M,,M,,M,39,,,,<31,
1/30/2009,2009,1,30,†,3,,-1,,1,,17,,0,,,M,,M,2.6,,38,,,,<31,
1/31/2009,2009,1,31,†,2.4,,-3.2,,-0.4,,18.4,,0,,,M,,M,0,,36,,,,<31,
2/1/2009,2009,2,1,†,-0.3,,-3.7,,-2,,20,,0,,0,,,M,8.1,,36,,,,<31,
2/2/2009,2009,2,2,†,1.2,,-1.5,,-0.2,,18.2,,0,,0,,,M,16.3,,58,,,,<31,
2/3/2009,2009,2,3,†,2.1,,-0.9,,0.6,,17.4,,0,,,M,,M,0,,58,,,,<31,
2/4/2009,2009,2,4,†,7.6,,-2.9,,2.4,,15.6,,0,,,M,,M,0,,55,,,,<31,
2/5/2009,2009,2,5,†,6.1,,-4.7,,0.7,,17.3,,0,,,M,,M,0,,55,,,,<31,
2/6/2009,2009,2,6,†,7,,-4.1,,1.5,,16.5,,0,,,M,,M,0.6,,52,,,,<31,
2/7/2009,2009,2,7,†,2.6,,-7.8,,-2.6,,20.6,,0,,,M,,M,0,,50,,,,<31,
2/8/2009,2009,2,8,†,3.1,,-2.3,,0.4,,17.6,,0,,,M,,M,0,,50,,,,<31,
2/9/2009,2009,2,9,†,1.2,,-5.6,,-2.2,,20.2,,0,,,M,,M,,M,52,,,,<31,
2/10/2009,2009,2,10,†,-0.9,,-7.6,,-4.3,,22.3,,0,,,M,,M,0,,54,,,,<31,
2/11/2009,2009,2,11,†,3.4,,-8.4,,-2.5,,20.5,,0,,,M,,M,0,,53,,,,<31,
2/12/2009,2009,2,12,†,1.5,,-2.6,,-0.6,,18.6,,0,,,M,,M,0,,52,,,,<31,
2/13/2009,2009,2,13,†,2.5,,-9.1,,-3.3,,21.3,,0,,,M,,M,0,,52,,,,<31,
2/14/2009,2009,2,14,†,2.5,,-9.3,,-3.4,,21.4,,0,,,M,,M,0,,52,,,,<31,
2/15/2009,2009,2,15,†,2.1,,-7.3,,-2.6,,20.6,,0,,,M,,M,0,,52,,,,<31,
2/16/2009,2009,2,16,†,3.2,,-10.4,,-3.6,,21.6,,0,,,M,,M,0,,52,,,,<31,
2/17/2009,2009,2,17,†,4.2,,-9.6,,-2.7,,20.7,,0,,,M,,M,0,,51,,,,<31,
2/18/2009,2009,2,18,†,7.9,,-3.5,,2.2,,15.8,,0,,,M,,M,0,,51,,,,<31,
2/19/2009,2009,2,19,†,6.7,,-7.6,,-0.5,,18.5,,0,,,M,,M,0,,50,,,,<31,
2/20/2009,2009,2,20,†,6,,-7.9,,-1,,19,,0,,,M,,M,0,,50,,,,<31,
2/21/2009,2009,2,21,†,5.6,,-8.4,,-1.4,,19.4,,0,,,M,,M,0,,50,,,,<31,
2/22/2009,2009,2,22,†,2.8,,-2.4,,0.2,,17.8,,0,,0,,,M,10.4,,49,,,,<31,
2/23/2009,2009,2,23,†,4,,-0.1,,2,,16,,0,,,M,,M,12.6,,53,,,,<31,
2/24/2009,2009,2,24,†,3.2,,0.1,,1.7,,16.3,,0,,,M,,M,5.8,,55,,,,<31,
2/25/2009,2009,2,25,†,1.9,,-9.4,,-3.8,,21.8,,0,,0,,,M,7.5,,53,,4,,37,
2/26/2009,2009,2,26,†,-2.5,,-13.5,,-8,,26,,0,,,M,,M,0,,58,,,,<31,
2/27/2009,2009,2,27,†,0.7,,-8.1,,-3.7,,21.7,,0,,,M,,M,0,,57,,,,<31,
2/28/2009,2009,2,28,†,1.1,,-9,,-4,,22,,0,,0,,,M,0.4,,56,,,,<31,
3/1/2009,2009,3,1,†,4.2,,-3.3,,0.5,,17.5,,0,,0,,,M,17.4,,68,,,,<31,
3/2/2009,2009,3,2,†,8.5,,-1.8,,3.4,,14.6,,0,,,M,,M,9.5,,66,,,,<31,
3/3/2009,2009,3,3,†,9,,-3.4,,2.8,,15.2,,0,,,M,,M,0,,59,,,,<31,
3/4/2009,2009,3,4,†,4.6,,-6.1,,-0.8,,18.8,,0,,,M,,M,2.3,,59,,,,<31,
3/5/2009,2009,3,5,†,1.5,,-5,,-1.8,,19.8,,0,,0,,,M,1.3,,57,,,,<31,
3/6/2009,2009,3,6,†,3.9,,-10.6,,-3.4,,21.4,,0,,,M,,M,0,,58,,,,<31,
3/7/2009,2009,3,7,†,1.1,,-8.3,,-3.6,,21.6,,0,,0,,,M,2.3,,59,,,,<31,
3/8/2009,2009,3,8,†,-1.2,,-11.5,,-6.4,,24.4,,0,,,M,,M,0,,60,,,,<31,
3/9/2009,2009,3,9,†,-4,,-9.5,,-6.8,,24.8,,0,,,M,,M,0,,60,,,,<31,
3/10/2009,2009,3,10,†,-2.6,,-15.1,,-8.9,,26.9,,0,,,M,,M,0,,59,,,,<31,
3/11/2009,2009,3,11,†,2.9,,-16.8,,-7,,25,,0,,,M,,M,0,,58,,,,<31,
3/12/2009,2009,3,12,†,10.1,,-11.3,,-0.6,,18.6,,0,,,M,,M,0,,58,,,,<31,
3/13/2009,2009,3,13,†,5.4,,-5.3,,0.1,,17.9,,0,,,M,,M,0,,58,,,,<31,
3/14/2009,2009,3,14,†,1.4,,-0.7,,0.4,,17.6,,0,,0,,,M,7.4,,61,,,,<31,
3/15/2009,2009,3,15,†,0,,-2.7,,-1.4,,19.4,,0,,0,,,M,4.7,,64,,,,<31,
3/16/2009,2009,3,16,†,2.1,,-1.8,,0.2,,17.8,,0,,0,,,M,3.4,,70,,,,<31,
3/17/2009,2009,3,17,†,2.1,,-2.3,,-0.1,,18.1,,0,,0,,,M,3.4,,75,,,,<31,
3/18/2009,2009,3,18,†,1.8,,-1,,0.4,,17.6,,0,,,M,,M,0,,73,,,,<31,
3/19/2009,2009,3,19,†,3.2,,0.1,,1.7,,16.3,,0,,,M,,M,2.2,,68,,,,<31,
3/20/2009,2009,3,20,†,3.9,,-0.8,,1.6,,16.4,,0,,,M,,M,14.5,,65,,16,,37,
3/21/2009,2009,3,21,†,5,,-6.9,,-1,,19,,0,,,M,,M,0,,64,,,,<31,
3/22/2009,2009,3,22,†,9.2,,-7.4,,0.9,,17.1,,0,,,M,,M,0,,63,,,,<31,
3/23/2009,2009,3,23,†,4.1,,-0.1,,2,,16,,0,,,M,,M,0,,63,,,,<31,
3/24/2009,2009,3,24,†,2.8,,-0.5,,1.2,,16.8,,0,,,M,,M,0.6,,61,,,,<31,
3/25/2009,2009,3,25,†,6.9,,-2.9,,2,,16,,0,,,M,,M,0,,59,,,,<31,
3/26/2009,2009,3,26,†,6.4,,-5.7,,0.4,,17.6,,0,,,M,,M,0,,58,,,,<31,
3/27/2009,2009,3,27,†,7.5,,0.7,,4.1,,13.9,,0,,,M,,M,0,,56,,,,<31,
3/28/2009,2009,3,28,†,3.8,,-1.7,,1.1,,16.9,,0,,,M,,M,2.2,,51,,,,<31,
3/29/2009,2009,3,29,†,6.8,,-6.4,,0.2,,17.8,,0,,,M,,M,0,,47,,,,<31,
3/30/2009,2009,3,30,†,3,,-2,,0.5,,17.5,,0,,,M,,M,1.1,,45,,,,<31,
3/31/2009,2009,3,31,†,7.2,,-0.8,,3.2,,14.8,,0,,,M,,M,2.7,,47,,,,<31,
4/1/2009,2009,4,1,†,2.1,,-1.5,,0.3,,17.7,,0,,,M,,M,1.4,,40,,,,<31,
4/2/2009,2009,4,2,†,7.3,,-1.5,,2.9,,15.1,,0,,,M,,M,2.3,,41,,,,<31,
4/3/2009,2009,4,3,†,7.2,E,,M,,M,,M,,M,,M,,M,,M,34,,,,<31,
4/4/2009,2009,4,4,†,10.2,,-4.3,,3,,15,,0,,,M,,M,,M,30,,,,<31,
4/5/2009,2009,4,5,†,14.1,,-3.2,,5.5,,12.5,,0,,,M,,M,0,,24,,,,<31,
4/6/2009,2009,4,6,†,16.1,,-2.9,,6.6,,11.4,,0,,,M,,M,0,,16,,,,<31,
4/7/2009,2009,4,7,†,19.2,,-3.2,,8,,10,,0,,,M,,M,0,,10,,,,<31,
4/8/2009,2009,4,8,†,12.2,,-1.9,,5.2,,12.8,,0,,,M,,M,0,,2,,,,<31,
4/9/2009,2009,4,9,†,9.2,,0.6,,4.9,,13.1,,0,,,M,,M,0,,,,,,<31,
4/10/2009,2009,4,10,†,12.6,,-2,E,5.3,E,12.7,E,0,E,,M,,M,,M,1,,,,<31,
4/11/2009,2009,4,11,†,8.5,,2.8,,5.7,,12.3,,0,,,M,,M,0,,,,,,<31,
4/12/2009,2009,4,12,†,4.7,,1.3,,3,,15,,0,,,M,,M,7.3,,1,,,,<31,
4/13/2009,2009,4,13,†,6.5,,-2,,2.3,,15.7,,0,,,M,,M,2.7,,,,,,<31,
4/14/2009,2009,4,14,†,10.7,,-4.7,,3,,15,,0,,,M,,M,0,,1,,,,<31,
4/15/2009,2009,4,15,†,13.6,,-4,,4.8,,13.2,,0,,,M,,M,0,,,,,,<31,
4/16/2009,2009,4,16,†,13,,-2.4,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
4/17/2009,2009,4,17,†,7.1,,0.2,,3.7,,14.3,,0,,,M,,M,13.3,,1,,,,<31,
4/18/2009,2009,4,18,†,11.4,,-1.8,,4.8,,13.2,,0,,,M,,M,0,,,,,,<31,
4/19/2009,2009,4,19,†,7.9,,0.4,,4.2,,13.8,,0,,,M,,M,3.1,,1,,,,<31,
4/20/2009,2009,4,20,†,14.8,,3.4,,9.1,,8.9,,0,,,M,,M,0,,1,,,,<31,
4/21/2009,2009,4,21,†,16.9,,-0.8,,8.1,,9.9,,0,,,M,,M,1,,,,18,,32,
4/22/2009,2009,4,22,†,10.6,,-0.4,,5.1,,12.9,,0,,,M,,M,1.1,,,,,,<31,
4/23/2009,2009,4,23,†,10.2,,-2.9,,3.7,,14.3,,0,,,M,,M,0,,,,,,<31,
