Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1/18/2012,2012,1,18,†,-16.6,,-20,,-18.3,,36.3,,0,,,M,,M,0,,28,,11,,32,
1/19/2012,2012,1,19,†,-14.4,,-18.7,,-16.6,,34.6,,0,,,M,,M,0,,29,,1,,35,
1/20/2012,2012,1,20,†,-11.2,,-15.1,,-13.2,,31.2,,0,,0,,,M,6.8,,27,,,,<31,
1/21/2012,2012,1,21,†,1.9,,-11.5,,-4.8,,22.8,,0,,0,,,M,7.8,,43,,,,<31,
1/22/2012,2012,1,22,†,0.8,,-2.9,,-1.1,,19.1,,0,,0,,,M,4.3,,43,,,,<31,
1/23/2012,2012,1,23,†,0.9,,-0.9,,0,,18,,0,,,M,,M,1.4,,49,,18,,32,
1/24/2012,2012,1,24,†,2.9,,-0.5,,1.2,,16.8,,0,,0,,,M,16.8,,48,,,,<31,
1/25/2012,2012,1,25,†,3.4,,-0.8,,1.3,,16.7,,0,,,M,,M,0.4,,53,,17,,32,
1/26/2012,2012,1,26,†,1.3,,-5.4,,-2.1,,20.1,,0,,0,,,M,4.8,,56,,,,<31,
1/27/2012,2012,1,27,†,-0.3,,-5.7,,-3,,21,,0,,,M,,M,0,,52,,,,<31,
1/28/2012,2012,1,28,†,0.6,,-2.1,,-0.8,,18.8,,0,,0,,,M,1.8,,50,,,,<31,
1/29/2012,2012,1,29,†,3.2,,0.5,,1.9,,16.1,,0,,,M,,M,20.6,,53,,,,<31,
1/30/2012,2012,1,30,†,3.5,,0.6,,2.1,,15.9,,0,,,M,,M,0,,46,,16,,32,
1/31/2012,2012,1,31,†,2.8,,0.1,,1.5,,16.5,,0,,,M,,M,2.2,,42,,,,<31,
2/1/2012,2012,2,1,†,4.3,,0,,2.2,,15.8,,0,,0,,,M,5.6,,40,,,,<31,
2/2/2012,2012,2,2,,,,,,,,,,,,,,,,,,,,,,,
2/3/2012,2012,2,3,†,5.7,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2/4/2012,2012,2,4,†,4.8,,-3.6,,0.6,,17.4,,0,,,M,,M,0,,,,,,<31,
2/5/2012,2012,2,5,†,2.7,,-5.9,,-1.6,,19.6,,0,,,M,,M,0,,,,,,<31,
2/6/2012,2012,2,6,†,5.9,,-4.6,,0.7,,17.3,,0,,,M,,M,0,,,,,,<31,
2/7/2012,2012,2,7,†,6.6,,-4.4,,1.1,,16.9,,0,,,M,,M,0,,39,,,,<31,
2/8/2012,2012,2,8,†,4.4,,-3.7,,0.4,,17.6,,0,,0,,,M,0.7,,39,,,,<31,
2/9/2012,2012,2,9,†,3.4,,-0.2,,1.6,,16.4,,0,,,M,,M,0,,40,,,,<31,
2/10/2012,2012,2,10,†,3.4,,0.8,,2.1,,15.9,,0,,,M,,M,1.1,,39,,,,<31,
2/11/2012,2012,2,11,†,6.1,,0.7,,3.4,,14.6,,0,,,M,,M,0.7,,37,,,,<31,
2/12/2012,2012,2,12,†,4.6,,1.3,,3,,15,,0,,,M,,M,0,,34,,,,<31,
2/13/2012,2012,2,13,†,7.1,,-3.7,,1.7,,16.3,,0,,,M,,M,0,,33,,,,<31,
2/14/2012,2012,2,14,†,5.3,,-4.5,,0.4,,17.6,,0,,,M,,M,0,,33,,,,<31,
2/15/2012,2012,2,15,†,4,,-5.9,,-1,,19,,0,,,M,,M,0,,33,,,,<31,
2/16/2012,2012,2,16,†,3.1,,-0.6,,1.3,,16.7,,0,,0,,,M,6.6,,31,,,,<31,
2/17/2012,2012,2,17,†,2.9,,-1.5,,0.7,,17.3,,0,,0,,,M,7.8,,37,,,,<31,
2/18/2012,2012,2,18,†,4,,-0.1,,2,,16,,0,,,M,,M,0.3,,43,,,,<31,
2/19/2012,2012,2,19,†,2.5,,-1.5,,0.5,,17.5,,0,,,M,,M,0,,42,,,,<31,
2/20/2012,2012,2,20,†,2,,-3,,-0.5,,18.5,,0,,,M,,M,0.4,,41,,,,<31,
2/21/2012,2012,2,21,†,3.3,,-0.3,,1.5,,16.5,,0,,,M,,M,0.7,,39,,,,<31,
2/22/2012,2012,2,22,†,5.4,,-1.1,,2.2,,15.8,,0,,,M,,M,1.9,,39,,,,<31,
2/23/2012,2012,2,23,†,3.7,,-3.5,,0.1,,17.9,,0,,,M,,M,0,,38,,,,<31,
2/24/2012,2012,2,24,†,0.5,,-1.4,,-0.5,,18.5,,0,,0,,,M,19.5,,38,,,,<31,
2/25/2012,2012,2,25,†,1.2,,-1.5,,-0.2,,18.2,,0,,,M,,M,0.7,,66,,,,<31,
2/26/2012,2012,2,26,†,-0.9,,-7,,-4,,22,,0,,,M,,M,0.4,,58,,,,<31,
2/27/2012,2012,2,27,†,-0.3,,-13.7,,-7,,25,,0,,,M,,M,0,,58,,,,<31,
2/28/2012,2012,2,28,†,1.6,,-9.1,,-3.8,,21.8,,0,,,M,,M,0,,55,,,,<31,
2/29/2012,2012,2,29,†,2,,-2.9,,-0.5,,18.5,,0,,,M,,M,0,,51,,,,<31,
3/1/2012,2012,3,1,†,3.6,,-3.5,,0.1,,17.9,,0,,,M,,M,,M,53,,,,<31,
3/2/2012,2012,3,2,†,2,,-0.7,,0.7,,17.3,,0,,,M,,M,0,,53,,,,<31,
3/3/2012,2012,3,3,†,4.6,,0.2,,2.4,,15.6,,0,,,M,,M,0,,50,,,,<31,
3/4/2012,2012,3,4,†,4.2,,0.7,,2.5,,15.5,,0,,,M,,M,10.9,,41,,17,,33,
3/5/2012,2012,3,5,†,4.2,,-4.1,,0.1,,17.9,,0,,0,,,M,14.6,,38,,2,,32,
3/6/2012,2012,3,6,†,0.9,,-10.4,,-4.8,,22.8,,0,,,M,,M,0,,38,,,,<31,
3/7/2012,2012,3,7,†,0.9,,-8.9,,-4,,22,,0,,,M,,M,0,,40,,,,<31,
3/8/2012,2012,3,8,†,7.4,,-5.4,,1,,17,,0,,,M,,M,0,,40,,,,<31,
3/9/2012,2012,3,9,†,2.2,,0.4,,1.3,,16.7,,0,,,M,,M,5.3,,39,,,,<31,
3/10/2012,2012,3,10,†,3.8,,0.3,,2.1,,15.9,,0,,,M,,M,1.7,,37,,,,<31,
3/11/2012,2012,3,11,†,3.1,,-1.5,,0.8,,17.2,,0,,0,,,M,2.7,,32,,,,<31,
3/12/2012,2012,3,12,†,1.5,,-2.6,,-0.6,,18.6,,0,,,M,,M,15.9,,40,,,,<31,
3/13/2012,2012,3,13,†,0.1,,-3.5,,-1.7,,19.7,,0,,,M,,M,3.6,,,,,,<31,
3/14/2012,2012,3,14,†,,M,-4.9,E,,M,,M,,M,,M,,M,,M,58,,,,<31,
3/15/2012,2012,3,15,†,4.9,,-1.2,,1.9,,16.1,,0,,0,,,M,15.7,,68,,,,<31,
3/16/2012,2012,3,16,†,3.7,,-2.5,,0.6,,17.4,,0,,,M,,M,3.6,,65,,,,<31,
3/17/2012,2012,3,17,†,4.1,,-3.7,,0.2,,17.8,,0,,,M,,M,0,,60,,,,<31,
3/18/2012,2012,3,18,†,2.6,,-4.2,,-0.8,,18.8,,0,,,M,,M,0.8,,59,,,,<31,
3/19/2012,2012,3,19,†,1.9,,-5,,-1.6,,19.6,,0,,,M,,M,0,,58,,,,<31,
3/20/2012,2012,3,20,†,3,,-2.6,,0.2,,17.8,,0,,,M,,M,4.3,,64,,,,<31,
3/21/2012,2012,3,21,†,4.3,,-4.1,,0.1,,17.9,,0,,,M,,M,,M,59,,,,<31,
3/22/2012,2012,3,22,†,3.9,,-9.1,,-2.6,,20.6,,0,,,M,,M,0,,57,,,,<31,
3/23/2012,2012,3,23,†,8.1,,-4.2,,2,,16,,0,,,M,,M,0,,57,,,,<31,
3/24/2012,2012,3,24,†,11.6,,-6.7,,2.5,,15.5,,0,,,M,,M,0,,56,,,,<31,
3/25/2012,2012,3,25,†,13.9,,-4.1,,4.9,,13.1,,0,,,M,,M,0,,53,,,,<31,
3/26/2012,2012,3,26,†,7.3,,-2.7,,2.3,,15.7,,0,,,M,,M,0,,50,,,,<31,
3/27/2012,2012,3,27,†,7.3,,-0.5,,3.4,,14.6,,0,,,M,,M,0,,45,,,,<31,
3/28/2012,2012,3,28,†,4.5,,0.2,,2.4,,15.6,,0,,,M,,M,16.5,,41,,,,<31,
3/29/2012,2012,3,29,†,4.8,,0.1,,2.5,,15.5,,0,,,M,,M,10.5,,39,,,,<31,
3/30/2012,2012,3,30,†,5.9,,-0.5,,2.7,,15.3,,0,,,M,,M,2.6,,39,,,,<31,
3/31/2012,2012,3,31,†,2.4,,-2.6,,-0.1,,18.1,,0,,,M,,M,2.5,,40,,,,<31,
4/1/2012,2012,4,1,†,6.3,,-0.8,,2.8,,15.2,,0,,0,,,M,5.4,,41,,,,<31,
4/2/2012,2012,4,2,†,4.5,,-0.6,,2,,16,,0,,,M,,M,4,,40,,,,<31,
4/3/2012,2012,4,3,†,3.8,,-0.1,,1.9,,16.1,,0,,,M,,M,16.9,,39,,,,<31,
4/4/2012,2012,4,4,†,8.1,,-2,,3.1,,14.9,,0,,,M,,M,0,,39,,,,<31,
4/5/2012,2012,4,5,†,9.1,,-2.2,,3.5,,14.5,,0,,,M,,M,0,,34,,,,<31,
4/6/2012,2012,4,6,†,8.9,,-5.1,,1.9,,16.1,,0,,,M,,M,0,,32,,,,<31,
4/7/2012,2012,4,7,†,11.5,,-5,,3.3,,14.7,,0,,,M,,M,0,,24,,,,<31,
4/8/2012,2012,4,8,†,12.9,,-2.6,,5.2,,12.8,,0,,,M,,M,0,,,,,,<31,
4/9/2012,2012,4,9,†,16.5,,-1.4,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
4/10/2012,2012,4,10,†,17.4,,-1.2,,8.1,,9.9,,0,,,M,,M,0,,,,,,<31,
4/11/2012,2012,4,11,†,11.2,,1.6,,6.4,,11.6,,0,,,M,,M,0.9,,,,,,<31,
4/12/2012,2012,4,12,†,11.5,,3.4,,7.5,,10.5,,0,,,M,,M,0,,,,,,<31,
4/13/2012,2012,4,13,†,13.5,,2.1,,7.8,,10.2,,0,,,M,,M,0,,2,,,,<31,
4/14/2012,2012,4,14,†,12.9,,-1.3,,5.8,,12.2,,0,,,M,,M,0,,2,,,,<31,
4/15/2012,2012,4,15,†,13.5,,-1.7,,5.9,,12.1,,0,,,M,,M,0,,2,,,,<31,
4/16/2012,2012,4,16,†,7.6,,2.2,,4.9,,13.1,,0,,,M,,M,2.8,,2,,,,<31,
4/17/2012,2012,4,17,†,7.5,,-0.7,,3.4,,14.6,,0,,,M,,M,0,,2,,,,<31,
4/18/2012,2012,4,18,†,8.5,,0.3,,4.4,,13.6,,0,,,M,,M,1.1,,2,,,,<31,
4/19/2012,2012,4,19,†,8.6,,0.1,,4.4,,13.6,,0,,0,,,M,11.1,,2,,,,<31,
4/20/2012,2012,4,20,†,10.7,,0.2,,5.5,,12.5,,0,,,M,,M,4.3,,2,,,,<31,
4/21/2012,2012,4,21,†,15.5,,-2.7,,6.4,,11.6,,0,,,M,,M,0,,2,,,,<31,
4/22/2012,2012,4,22,†,12,,3.7,,7.9,,10.1,,0,,,M,,M,3,,,,,,<31,
4/23/2012,2012,4,23,†,11.1,,5.6,,8.4,,9.6,,0,,,M,,M,12.2,,,,,,<31,
4/24/2012,2012,4,24,†,13.1,,5.5,,9.3,,8.7,,0,,,M,,M,2,,,,,,<31,
4/25/2012,2012,4,25,†,9.2,,4.7,,7,,11,,0,,,M,,M,13.2,,,,,,<31,
4/26/2012,2012,4,26,†,7.7,,2.7,,5.2,,12.8,,0,,,M,,M,7.7,,2,,,,<31,
4/27/2012,2012,4,27,†,9.5,,0.6,,5.1,,12.9,,0,,,M,,M,0,,2,,,,<31,
4/28/2012,2012,4,28,†,9.7,,2.9,,6.3,,11.7,,0,,,M,,M,0,,2,,,,<31,
4/29/2012,2012,4,29,†,14.7,,5,,9.9,,8.1,,0,,,M,,M,0,,2,,,,<31,
4/30/2012,2012,4,30,†,9,,3.9,,6.5,,11.5,,0,,,M,,M,0.3,,2,,,,<31,
5/1/2012,2012,5,1,†,7.6,,2.2,,4.9,,13.1,,0,,,M,,M,0.5,,2,,,,<31,
5/2/2012,2012,5,2,†,8.6,,-0.3,,4.2,,13.8,,0,,,M,,M,0,,2,,,,<31,
5/3/2012,2012,5,3,†,10.2,,0.7,,5.5,,12.5,,0,,,M,,M,0,,2,,,,<31,
5/4/2012,2012,5,4,†,10.1,,3.2,,6.7,,11.3,,0,,,M,,M,0.7,,2,,,,<31,
5/5/2012,2012,5,5,†,11.1,,3.1,,7.1,,10.9,,0,,,M,,M,0,,,,,,<31,
5/6/2012,2012,5,6,†,15.4,,-0.4,,7.5,,10.5,,0,,,M,,M,0,,,,,,<31,
5/7/2012,2012,5,7,†,19.6,,2.9,,11.3,,6.7,,0,,,M,,M,0,,,,,,<31,
5/8/2012,2012,5,8,†,15.6,,3,,9.3,,8.7,,0,,,M,,M,0,,,,,,<31,
5/9/2012,2012,5,9,†,11,,1.6,,6.3,,11.7,,0,,,M,,M,0,,,,,,<31,
5/10/2012,2012,5,10,†,11.7,,-2.8,,4.5,,13.5,,0,,,M,,M,0,,,,,,<31,
5/11/2012,2012,5,11,†,17.3,,-2,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
5/12/2012,2012,5,12,†,22.2,,-0.4,,10.9,,7.1,,0,,,M,,M,0,,,,,,<31,
5/13/2012,2012,5,13,†,24.7,,1.1,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
5/14/2012,2012,5,14,†,26.9,,3,,15,,3,,0,,,M,,M,0,,,,,,<31,
5/15/2012,2012,5,15,†,22.9,,3.3,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
5/16/2012,2012,5,16,†,17.1,,7.8,,12.5,,5.5,,0,,,M,,M,0,,,,,,<31,
5/17/2012,2012,5,17,†,16.2,,2,,9.1,,8.9,,0,,,M,,M,0,,,,,,<31,
5/18/2012,2012,5,18,†,14.7,,-0.8,,7,,11,,0,,,M,,M,0,,,,,,<31,
5/19/2012,2012,5,19,†,17.8,,0.3,,9.1,,8.9,,0,,,M,,M,0,,,,,,<31,
5/20/2012,2012,5,20,†,11.2,,3.5,,7.4,,10.6,,0,,,M,,M,1,,,,,,<31,
5/21/2012,2012,5,21,†,12.7,,6.6,,9.7,,8.3,,0,,,M,,M,6.9,,,,,,<31,
5/22/2012,2012,5,22,†,11.8,,5.7,,8.8,,9.2,,0,,,M,,M,0.6,,,,,,<31,
5/23/2012,2012,5,23,†,10.8,,5.3,,8.1,,9.9,,0,,,M,,M,1.8,,,,,,<31,
5/24/2012,2012,5,24,†,15.8,,5.2,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
5/25/2012,2012,5,25,†,21.4,,3.1,,12.3,,5.7,,0,,,M,,M,0,,,,,,<31,
5/26/2012,2012,5,26,†,22.9,,2.6,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
5/27/2012,2012,5,27,†,17.5,,-4,,6.8,,11.2,,0,,,M,,M,0,,,,,,<31,
5/28/2012,2012,5,28,†,12.4,,7.5,,10,,8,,0,,,M,,M,1.2,,,,,,<31,
5/29/2012,2012,5,29,†,12.9,,6.3,,9.6,,8.4,,0,,,M,,M,0.4,,,,,,<31,
5/30/2012,2012,5,30,†,12.3,,5.9,,9.1,,8.9,,0,,,M,,M,1.7,,,,,,<31,
5/31/2012,2012,5,31,†,17,,7,,12,,6,,0,,,M,,M,4.4,,,,,,<31,
6/1/2012,2012,6,1,†,14.4,,8.2,,11.3,,6.7,,0,,,M,,M,6.3,,,,,,<31,
6/2/2012,2012,6,2,†,12.9,,7,,10,,8,,0,,,M,,M,0.4,,,,,,<31,
6/3/2012,2012,6,3,†,12.6,,3.4,,8,,10,,0,,,M,,M,0,,,,,,<31,
6/4/2012,2012,6,4,†,12.1,,1.3,,6.7,,11.3,,0,,,M,,M,0,,,,,,<31,
6/5/2012,2012,6,5,†,10.8,,7.4,,9.1,,8.9,,0,,,M,,M,2.5,,,,16,,33,
6/6/2012,2012,6,6,†,12.1,,6.4,,9.3,,8.7,,0,,,M,,M,0,,,,,,<31,
6/7/2012,2012,6,7,†,9.8,,4.1,,7,,11,,0,,,M,,M,1.7,,,,,,<31,
6/8/2012,2012,6,8,†,14.1,,4.3,,9.2,,8.8,,0,,,M,,M,0.3,,,,,,<31,
6/9/2012,2012,6,9,†,17,,3.8,,10.4,,7.6,,0,,,M,,M,0,,,,,,<31,
6/10/2012,2012,6,10,†,16.8,,7.5,,12.2,,5.8,,0,,,M,,M,0,,,,,,<31,
6/11/2012,2012,6,11,†,19.3,,7.6,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
6/12/2012,2012,6,12,†,12.6,,9.1,,10.9,,7.1,,0,,,M,,M,6.1,,,,,,<31,
6/13/2012,2012,6,13,†,16.7,,8.9,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
6/14/2012,2012,6,14,†,12.7,,7.1,,9.9,,8.1,,0,,,M,,M,2.5,,,,,,<31,
6/15/2012,2012,6,15,†,18.2,,5.9,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
6/16/2012,2012,6,16,†,13.3,,9.8,,11.6,,6.4,,0,,,M,,M,1.9,,,,,,<31,
6/17/2012,2012,6,17,†,13.4,,9.2,,11.3,,6.7,,0,,,M,,M,2.4,,,,,,<31,
6/18/2012,2012,6,18,†,13.9,,6.6,,10.3,,7.7,,0,,,M,,M,3.2,,,,,,<31,
6/19/2012,2012,6,19,†,15.5,,8,,11.8,,6.2,,0,,,M,,M,0,,,,,,<31,
6/20/2012,2012,6,20,†,22.2,,5.7,,14,,4,,0,,,M,,M,0,,,,,,<31,
6/21/2012,2012,6,21,†,25.5,,8.4,,17,,1,,0,,,M,,M,0,,,,,,<31,
6/22/2012,2012,6,22,†,20.4,,9.2,,14.8,,3.2,,0,,,M,,M,2.2,,,,16,,32,
6/23/2012,2012,6,23,†,20.2,,9.6,,14.9,,3.1,,0,,,M,,M,7.5,,,,15,,39,
6/24/2012,2012,6,24,†,18,,6.5,,12.3,,5.7,,0,,,M,,M,0,,,,,,<31,
6/25/2012,2012,6,25,†,22.2,,4.1,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
6/26/2012,2012,6,26,†,18.7,,6.5,,12.6,,5.4,,0,,,M,,M,0,,,,,,<31,
6/27/2012,2012,6,27,†,18,,9.7,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
6/28/2012,2012,6,28,†,19.7,,6.6,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
6/29/2012,2012,6,29,†,16.3,,9.9,,13.1,,4.9,,0,,,M,,M,1,,,,,,<31,
6/30/2012,2012,6,30,†,14,,10.8,,12.4,,5.6,,0,,,M,,M,15.7,,,,,,<31,
7/1/2012,2012,7,1,†,16.8,,9.8,,13.3,,4.7,,0,,,M,,M,0.6,,,,,,<31,
7/2/2012,2012,7,2,†,11.6,,9.2,,10.4,,7.6,,0,,,M,,M,1.9,,,,,,<31,
7/3/2012,2012,7,3,†,13.6,,7.9,,10.8,,7.2,,0,,,M,,M,0.8,,,,,,<31,
7/4/2012,2012,7,4,†,18.9,,8,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
7/5/2012,2012,7,5,†,22.3,,4.6,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
7/6/2012,2012,7,6,†,25.8,,5.8,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
7/7/2012,2012,7,7,†,28.1,,7.1,,17.6,,0.4,,0,,,M,,M,0,,,,,,<31,
7/8/2012,2012,7,8,†,31.6,,8,,19.8,,0,,1.8,,,M,,M,0,,,,,,<31,
7/9/2012,2012,7,9,†,30.4,,11.6,,21,,0,,3,,,M,,M,0,,,,,,<31,
7/10/2012,2012,7,10,†,27.2,,10.6,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
7/11/2012,2012,7,11,†,28.5,,9.9,,19.2,,0,,1.2,,,M,,M,0,,,,,,<31,
7/12/2012,2012,7,12,†,29.6,,9.7,,19.7,,0,,1.7,,,M,,M,0,,,,,,<31,
7/13/2012,2012,7,13,†,33,,11.5,,22.3,,0,,4.3,,,M,,M,0,,,,,,<31,
7/14/2012,2012,7,14,†,32.6,,12.6,,22.6,,0,,4.6,,,M,,M,0,,,,,,<31,
7/15/2012,2012,7,15,†,20.9,,14.2,,17.6,,0.4,,0,,,M,,M,3.2,,,,,,<31,
7/16/2012,2012,7,16,†,31.2,,12.9,,22.1,,0,,4.1,,,M,,M,0,,,,,,<31,
7/17/2012,2012,7,17,†,30,,11.9,,21,,0,,3,,,M,,M,0,,,,,,<31,
7/18/2012,2012,7,18,†,24,,14.7,,19.4,,0,,1.4,,,M,,M,0,,,,,,<31,
7/19/2012,2012,7,19,†,28.1,,13.6,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
7/20/2012,2012,7,20,†,19.2,,13.2,,16.2,,1.8,,0,,,M,,M,5.1,,,,,,<31,
7/21/2012,2012,7,21,†,18.4,,10.7,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
7/22/2012,2012,7,22,†,15.8,,9.2,,12.5,,5.5,,0,,,M,,M,3.7,,,,16,,32,
7/23/2012,2012,7,23,†,13.2,,9.5,,11.4,,6.6,,0,,,M,,M,6.9,,,,,,<31,
7/24/2012,2012,7,24,†,22,,10.5,,16.3,,1.7,,0,,,M,,M,0,,,,,,<31,
7/25/2012,2012,7,25,†,28.7,,10.3,,19.5,,0,,1.5,,,M,,M,0.9,,,,,,<31,
7/26/2012,2012,7,26,†,28.5,,10.4,,19.5,,0,,1.5,,,M,,M,0,,,,,,<31,
7/27/2012,2012,7,27,†,24.1,,11.1,,17.6,,0.4,,0,,,M,,M,0,,,,16,,32,
7/28/2012,2012,7,28,†,22.6,,13.3,,18,,0,,0,,,M,,M,0,,,,,,<31,
7/29/2012,2012,7,29,†,24.3,,12.1,,18.2,,0,,0.2,,,M,,M,0,,,,,,<31,
7/30/2012,2012,7,30,†,22.5,,9.4,,16,,2,,0,,,M,,M,0,,,,,,<31,
7/31/2012,2012,7,31,†,22.9,,11.6,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
8/1/2012,2012,8,1,†,23.3,,8.6,,16,,2,,0,,,M,,M,0,,,,,,<31,
8/2/2012,2012,8,2,†,,M,12,E,,M,,M,,M,,M,,M,,M,,,,,<31,
8/3/2012,2012,8,3,†,30.7,,8.9,,19.8,,0,,1.8,,,M,,M,0,,,,,,<31,
8/4/2012,2012,8,4,†,33.9,,11.6,,22.8,,0,,4.8,,,M,,M,0,,,,,,<31,
8/5/2012,2012,8,5,†,34.1,,12.8,,23.5,,0,,5.5,,,M,,M,0,,,,,,<31,
8/6/2012,2012,8,6,†,29.6,,13.8,,21.7,,0,,3.7,,,M,,M,5.1,,,,,,<31,
8/7/2012,2012,8,7,†,29.4,,12.6,,21,,0,,3,,,M,,M,1.1,,,,,,<31,
8/8/2012,2012,8,8,†,20.4,,12.5,,16.5,,1.5,,0,,,M,,M,2.6,,,,16,,32,
8/9/2012,2012,8,9,†,24.5,,11.6,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
8/10/2012,2012,8,10,†,26.2,,8.9,,17.6,,0.4,,0,,,M,,M,0,,,,,,<31,
8/11/2012,2012,8,11,†,29.5,,9.8,,19.7,,0,,1.7,,,M,,M,0,,,,,,<31,
8/12/2012,2012,8,12,†,31,,10,,20.5,,0,,2.5,,,M,,M,0,,,,,,<31,
8/13/2012,2012,8,13,†,27.3,,9.7,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
8/14/2012,2012,8,14,†,27.5,,16.6,,22.1,,0,,4.1,,,M,,M,0,,,,,,<31,
8/15/2012,2012,8,15,†,29.5,,11.5,,20.5,,0,,2.5,,,M,,M,0,,,,2,,32,
8/16/2012,2012,8,16,†,32.2,,9.4,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
8/17/2012,2012,8,17,†,32.6,,10.3,,21.5,,0,,3.5,,,M,,M,0,,,,,,<31,
8/18/2012,2012,8,18,†,34.7,,11,,22.9,,0,,4.9,,,M,,M,0,,,,,,<31,
8/19/2012,2012,8,19,†,24.7,,13.7,,19.2,,0,,1.2,,,M,,M,0,,,,,,<31,
8/20/2012,2012,8,20,†,23.2,,13.5,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
8/21/2012,2012,8,21,†,22.1,,8.2,,15.2,,2.8,,0,,,M,,M,0,,,,,,<31,
8/22/2012,2012,8,22,†,19.9,,12.3,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
8/23/2012,2012,8,23,†,17.4,,8.5,,13,,5,,0,,,M,,M,2.8,,,,,,<31,
8/24/2012,2012,8,24,†,18.7,,6.5,,12.6,,5.4,,0,,,M,,M,0,,,,,,<31,
8/25/2012,2012,8,25,†,26.4,,4.9,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
